level_0,index,Unnamed: 0,Bug_report,appTitle,bug_report,comment,date,id,original_text,score,text,userName,Unnamed: 12,Unnamed: 13,topic_distribution
517,240610,223018,1,Whatsapp,,"['little', 'slow', 'be', 'new', 'phone']",2019-05-06,119822,i al a little slow because this is a new phone,5,i al a little slow because this is a new phone,Iris Lawrence,,,"[0.026455026455026443, 0.04497354497354496, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.02851263962375072, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.028512639623750717, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.04291593180482067, 0.026455026455026443, 0.026455026455026443, 0.04291593180482067, 0.026455026455026443, 0.04497354497354496, 0.026455026455026443]"
518,240611,223019,1,Whatsapp,,"['status', 'not', 'download', 'properly', 'forest', 'felling']",2019-05-05,119823,Status was not downloading properly Worest Felling,2,status was not downloading properly forest felling,Peta Sairamgoud,,,"[0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.03543083900226754, 0.025510204081632633, 0.027494331065759613, 0.027494331065759617, 0.041383219954648505, 0.03344671201814056, 0.025510204081632633, 0.031462585034013585, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.04336734693877548, 0.025510204081632633, 0.03939909297052151, 0.025510204081632633, 0.027494331065759617, 0.025510204081632633, 0.025510204081632633, 0.04336734693877548, 0.035430839002267546, 0.025510204081632633, 0.027494331065759613]"
519,240613,223021,1,Whatsapp,,"['video', 'status', 'error', 'solve', 'problem']",2019-05-05,119825,why video status error ? please solve this problem,1,why video status error please solve this problem,J.K Studio,,,"[0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.03203463203463205, 0.03607503607503609, 0.025974025974025983, 0.03001443001443002, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.03405483405483407, 0.027994227994228005, 0.03001443001443002, 0.025974025974025983, 0.025974025974025983, 0.04415584415584418, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.0461760461760462, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.04415584415584418, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983]"
520,240615,223023,1,Whatsapp,,"['not', 'see', 'profile_pic', 'friend']",2019-05-05,119827,Cant see profile pic of my friend,1,can not see profile pic of my friend,hiren patel,,,"[0.02645502645502644, 0.028512639623750717, 0.02645502645502644, 0.028512639623750717, 0.04291593180482068, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.04497354497354496, 0.03880070546737212, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.028512639623750724, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.028512639623750717, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.04497354497354496, 0.02645502645502644]"
521,240616,223024,1,Whatsapp,,"['bad', 'status', 'video', 'download', 'problem']",2019-05-05,119828,veri bad status video download problem,1,very bad status video download problem,Gulam Haider,,,"[0.025974025974025983, 0.027994227994228002, 0.025974025974025983, 0.025974025974025983, 0.027994227994228002, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.03607503607503609, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.0461760461760462, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.027994227994228002, 0.036075036075036086, 0.04415584415584418, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.04415584415584418, 0.025974025974025983, 0.025974025974025983, 0.027994227994228005, 0.03203463203463205, 0.025974025974025983, 0.025974025974025983]"
522,240619,223027,1,Whatsapp,,"['last', 'update', 'freeze', 'lot']",2019-05-05,119830,Whith this Last update He freeze a lot,1,with this last update he freeze a lot,Marcelo S. A.,,,"[0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.03880070546737212, 0.02645502645502644, 0.040858318636096395, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.030570252792474998, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.03262786596119928, 0.02645502645502644, 0.04291593180482068, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.028512639623750717, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.04497354497354496, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644]"
523,240621,223029,1,Whatsapp,,"['bad', 'application', 'ban']",2019-05-03,119833,very bad app they banned me,1,very bad application they banned me,PARAG PAUNIKAR,,,"[0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.029609279609279622, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.03815628815628818, 0.029609279609279622, 0.027472527472527482, 0.027472527472527482, 0.0402930402930403, 0.029609279609279626, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.03601953601953603, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482]"
524,240622,223030,1,Whatsapp,,"['send', 'problem', 'message', 'photo', 'not', 'send']",2019-05-03,119835,Sending problem Messages and photos not send,2,sending problem message and photo not send,Moumita Ram,,,"[0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.0408583186360964, 0.026455026455026443, 0.04703115814226924, 0.026455026455026443, 0.028512639623750727, 0.0408583186360964, 0.026455026455026443, 0.026455026455026443, 0.04497354497354496, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.028512639623750727, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.02851263962375072, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443]"
525,240624,223032,1,Whatsapp,,"['unable', 'get', 'memory', 'change']",2019-05-02,119836,unable to get emojies while changing my about,3,unable to get memory while changing my about,kothapalli Vijayakumar,,,"[0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.02851263962375072, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.04497354497354496, 0.0408583186360964, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.04497354497354496, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.02851263962375072, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.028512639623750727, 0.04291593180482068, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443]"
526,240625,223033,1,Whatsapp,,"['bad', 'unable', 'update', 'last', 'day']",2019-05-02,119837,very bad unable to update from last 6days,1,very bad unable to update from last day,Dnyaneshwar Bhosale,,,"[0.027994227994228005, 0.025974025974025986, 0.025974025974025986, 0.025974025974025986, 0.025974025974025986, 0.025974025974025986, 0.03809523809523811, 0.02799422799422801, 0.03809523809523812, 0.025974025974025986, 0.044155844155844184, 0.025974025974025986, 0.025974025974025986, 0.025974025974025986, 0.025974025974025986, 0.02799422799422801, 0.025974025974025986, 0.030014430014430025, 0.025974025974025986, 0.025974025974025986, 0.025974025974025986, 0.025974025974025986, 0.030014430014430025, 0.03203463203463205, 0.025974025974025986, 0.025974025974025986, 0.025974025974025986, 0.02799422799422801, 0.02799422799422801, 0.025974025974025986, 0.025974025974025986, 0.05021645021645024, 0.025974025974025986, 0.025974025974025986, 0.025974025974025986]"
527,240626,223034,1,Whatsapp,,"['doe', 'automatically', 'back', 'chat', 'conversation', 'night', 'phone', 'be', 'storage', 'do', 'not', 'want', 'automatically', 'back', 'phone', 'storage', 'delete', 'application', 'instal', 'application', 'application', 'show', 'phone', 'back', 'be', 'application', 'storage', 'be', 'anyway', 'not', 'allow', 'be', 'application', 'automatically', 'back', 'chat', 'conversation', 'phone', 'be', 'storage']",2019-05-09,119838,why does WhatsApp automatically backs up my chats conversations every night into my phone's storage for? what if I dont want it to automatically back up into my phone storage? because after I deleted the app and when I reinstalled it it show that my phone has a back up of what's app in the storage. is there anyway to not allow what's app to automatically back up chat conversation into my phone's storage?,1,why doe whatsit automatically back up my chat conversation every night into my phone is storage for what if i do not want it to automatically back up into my phone storage because after i deleted the application and when i installed the application the application show that my phone has a back up of what is application in the storage is there anyway to not allow what is application to automatically back up chat conversation into my phone is storage,John Smith,,,"[0.01808318264014466, 0.07012256379344986, 0.0194896524010448, 0.03214788024914606, 0.02089612216194494, 0.05605786618444846, 0.034960819770946346, 0.01808318264014466, 0.06449668474984929, 0.027928470966445636, 0.019489652401044805, 0.019489652401044805, 0.0433996383363472, 0.027928470966445643, 0.019489652401044805, 0.01808318264014466, 0.03214788024914606, 0.01808318264014466, 0.04058669881454691, 0.0194896524010448, 0.019489652401044805, 0.0194896524010448, 0.06168374522804902, 0.01808318264014466, 0.03214788024914606, 0.01808318264014466, 0.01808318264014466, 0.01808318264014466, 0.025115531444645366, 0.020896122161944943, 0.027928470966445646, 0.0194896524010448, 0.0433996383363472, 0.01808318264014466, 0.0194896524010448]"
528,240627,223035,1,Whatsapp,,"['status', 'not', 'load', 'properly', 'status', 'take', 'time', 'even_though', 'internet', 'fast', 'enough', 'have', 'not', 'face', 'problem', 'previous_version']",2019-05-07,119841,Whatsapp status are not loading properly. It took time even though my internet was fast enough. I have'nt face any problem with previous version.,1,whatsit status are not loading properly whatsit status took time even though my internet was fast enough i havent face any problem with previous version,Dharaneesh Waran,,,"[0.024638711205875383, 0.021321961620469083, 0.021321961620469083, 0.021321961620469083, 0.037905709547500596, 0.02961383558398484, 0.021321961620469083, 0.022980336413172237, 0.03293058516939113, 0.02298033641317224, 0.021321961620469083, 0.032930585169391145, 0.0445392087183132, 0.021321961620469083, 0.021321961620469083, 0.03624733475479745, 0.021321961620469083, 0.02298033641317224, 0.037905709547500596, 0.021321961620469083, 0.021321961620469083, 0.047855958303719505, 0.021321961620469083, 0.029613835583984838, 0.05283108268182897, 0.021321961620469083, 0.027955460791281694, 0.034588959962094296, 0.027955460791281694, 0.021321961620469083, 0.021321961620469083, 0.037905709547500596, 0.02629708599857854, 0.04951433309642266, 0.021321961620469083]"
529,240630,223038,1,Whatsapp,,"['fix', 'video', 'call', 'red_note', 'quality', 'be', 'bad', 'camera', 'quality', 'good', 'quality', 'fix', 'get', 'problem', 'video', 'call', 'problem', 'have', 'new', 'update', 'thank', 'also', 'new', 'update', 'do', 'not', 'receive', 'notification', 'fix']",2019-05-09,119843,"Please fix WhatsApp video call on Redmi Note 5.. the quality is very bad . But in camera it has good quality. Please fix because only at WhatsApp I got this problem. Other video calling apps has no problem. Please have new update. Thanks. and also for new update, why didn't I receive any chat notification???? please fix this",1,please fix whatsit video call on red note the quality is very bad but in camera the quality has good quality please fix because only at whatsit i got this problem other video calling aps has no problem please have new update thanks and also for new update why did not i receive any chat notification please fix this,MissIzz Music,,,"[0.045714285714285714, 0.019047619047619046, 0.024973544973544978, 0.019047619047619046, 0.02201058201058201, 0.030899470899470902, 0.019047619047619046, 0.019047619047619046, 0.030899470899470895, 0.019047619047619046, 0.019047619047619046, 0.020529100529100525, 0.026455026455026457, 0.02497354497354497, 0.029417989417989412, 0.032380952380952385, 0.02052910052910053, 0.019047619047619046, 0.04571428571428572, 0.04571428571428572, 0.019047619047619046, 0.02052910052910053, 0.02052910052910053, 0.036825396825396824, 0.020529100529100525, 0.032380952380952385, 0.02645502645502645, 0.06052910052910054, 0.05756613756613757, 0.019047619047619046, 0.019047619047619046, 0.06497354497354499, 0.019047619047619046, 0.030899470899470902, 0.019047619047619046]"
530,240632,223040,1,Whatsapp,,"['love', 'application', 'make', 'easy', 'send', 'message', 'friend', 'have', 'however', 'recently', 'be', 'be', 'ask', 'verify', 'phone', 'number', 'finally', 'verify', 'phone', 'number', 'get', 'text', 'everything', 'notification', 'be', 'back', 'notification', 'keep', 'bug', 'not', 'seem', 'phone', 'number', 'anyone_else', 'have', 'problem', 'need', 'phone', 'number', 'fix', 'cause', 'phone', 'number', 'keep', 'pop', 'top', 'couture', 'phone', 'number', 'be', 'frustrate', 'incredibly', 'help']",2019-05-05,119845,"I love(d) this app. It makes it easier to send messages & all of my friends have it. However, recently it's been asking me to verify my phone number. I finally verified it, got the text and everything, and now the notification is back. it keeps bugging me and I cant seem to get rid of it. Anyone else have this problem? I need it fixed, cause it keeps popping up on top of other apps (YouTube etc.) and it's frustrating me incredibly. Help.",2,i loved this application it make it easier to send message and all of my friend have it however recently it is been asking me to verify my phone number i finally verified my phone number got the text and everything and now the notification is back the notification keep bugging me and i can not seem to get rid of my phone number anyone else have this problem i need my phone number fixed cause my phone number keep popping up on top of other aps couture etc and my phone number is frustrating me incredibly help,Nienke Gelderland,,,"[0.016555726233145586, 0.08226659839563064, 0.0308926437958696, 0.015360983102918583, 0.04164533196791261, 0.0296979006656426, 0.015360983102918583, 0.02013995562382659, 0.027308414405188594, 0.015360983102918583, 0.026113671274961593, 0.05478750640040962, 0.03686635944700461, 0.03686635944700461, 0.017750469363372583, 0.03925584570745861, 0.015360983102918583, 0.034476873186550606, 0.0380611025772316, 0.015360983102918583, 0.0308926437958696, 0.018945212493599588, 0.028503157535415595, 0.028503157535415585, 0.02013995562382659, 0.020139955623826592, 0.029697900665642592, 0.017750469363372583, 0.028503157535415595, 0.027308414405188594, 0.015360983102918583, 0.018945212493599588, 0.021334698754053586, 0.03686635944700461, 0.047619047619047616]"
531,240634,223042,1,Whatsapp,,"['day', 'faced', 'palm', 'send', 'message', 'take', 'lot', 'tom', 'not', 'network', 'issue', 'face', 'issue', 'use', 'wife']",2019-05-02,119849,in few days im faced a prlm about sending messages.. its take a lot of tym.. not networking issues.. because i face same issue when i use wifi too,1,in few day i faced a palm about sending message its take a lot of tom not networking issue because i face same issue when i use wife too,Arya S Nair,,,"[0.022321428571428565, 0.022321428571428565, 0.022321428571428565, 0.0275297619047619, 0.022321428571428565, 0.05530753968253969, 0.022321428571428565, 0.022321428571428565, 0.051835317460317464, 0.024057539682539673, 0.051835317460317464, 0.022321428571428565, 0.03794642857142857, 0.024057539682539673, 0.022321428571428565, 0.03794642857142857, 0.022321428571428565, 0.03273809523809523, 0.022321428571428565, 0.03447420634920633, 0.022321428571428565, 0.029265873015873006, 0.022321428571428565, 0.022321428571428565, 0.022321428571428565, 0.034474206349206345, 0.024057539682539673, 0.022321428571428565, 0.024057539682539677, 0.03968253968253967, 0.024057539682539677, 0.02579365079365079, 0.022321428571428565, 0.0275297619047619, 0.03621031746031746]"
532,240635,223043,1,Whatsapp,,"['recent', 'update', 'be', 'irritate', 'message', 'not', 'deliver', 'side', 'be', 'create', 'nuisance', 'communication', 'request', 'engineer', 'fix', 'issue', 'soon_possible', 'engineer', 'request', 'people']",2019-05-01,119851,This recent update is very irritating. My messages are not being delivered on the other side and this is creating a nuisance in the communication. I request the engineers to fix this issue as soon as possible. Please. Its a request to you people.,1,this recent update is very irritating my message are not being delivered on the other side and this is creating a nuisance in the communication i request the engineer to fix this issue a soon a possible please the engineer a request to you people,Prashil Moon,,,"[0.06941483060886047, 0.024638711205875387, 0.021321961620469086, 0.0379057095475006, 0.021321961620469086, 0.04288083392561006, 0.05283108268182898, 0.022980336413172237, 0.021321961620469086, 0.021321961620469086, 0.03127221037668799, 0.021321961620469086, 0.03293058516939114, 0.027955460791281698, 0.021321961620469086, 0.021321961620469086, 0.026297085998578544, 0.02961383558398484, 0.02629708599857854, 0.021321961620469086, 0.021321961620469086, 0.03624733475479745, 0.021321961620469086, 0.021321961620469086, 0.02795546079128169, 0.021321961620469086, 0.021321961620469086, 0.022980336413172237, 0.024638711205875387, 0.04785595830371952, 0.021321961620469086, 0.03624733475479745, 0.02463871120587539, 0.021321961620469086, 0.034588959962094296]"
533,240636,223044,1,Whatsapp,,"['sir', 'find', 'difficult', 'forward', 'message', 'message', 'forward', 'necessary', 'contact', 'message', 'select', 'draft', 'list', 'help']",2019-05-06,119850,"Sir,I find it difficult to forward messages. If the messages are forwarded to my necessary contact they are selected in the draft list. Please help me out",1,sir find it difficult to forward message if the message are forwarded to my necessary contact the message are selected in the draft list please help me out,Sunil Kajrolkr,,,"[0.023041474654377888, 0.02483358934971839, 0.039170506912442414, 0.023041474654377888, 0.03737839221710191, 0.02483358934971839, 0.023041474654377888, 0.023041474654377888, 0.023041474654377888, 0.023041474654377888, 0.05888376856118795, 0.02483358934971839, 0.04096262160778292, 0.02483358934971839, 0.023041474654377888, 0.023041474654377888, 0.023041474654377888, 0.02483358934971839, 0.023041474654377888, 0.023041474654377888, 0.023041474654377888, 0.023041474654377888, 0.023041474654377888, 0.026625704045058898, 0.023041474654377888, 0.039170506912442414, 0.037378392217101895, 0.026625704045058894, 0.023041474654377888, 0.04992319508448544, 0.02483358934971839, 0.02483358934971839, 0.053507424475166446, 0.02483358934971839, 0.023041474654377888]"
534,240637,223045,1,Whatsapp,,"['really', 'disappointed', 'tell', 'not', 'verify', 'number', 'poor', 'internet_connection', 'be', 'even', 'bad', 'be', 'try', 'different', 'number', 'outcome', 'need', 'better', 'reliable', 'communication']",2019-05-04,119852,I'm really disappointed with WhatsApp telling me I can't verify my number because of poor internet connection. what is even worse is I tried a different number but with the same outcome 😭. I need WhatsApp for better n reliable communication,1,i am really disappointed with whatsit telling me i can not verify my number because of poor internet connection what is even worse is i tried a different number but with the same outcome i need whatsit for better n reliable communication,Mpho Seabelo,,,"[0.021978021978021976, 0.021978021978021976, 0.021978021978021976, 0.033943833943833934, 0.023687423687423683, 0.021978021978021976, 0.021978021978021976, 0.03223443223443224, 0.023687423687423683, 0.023687423687423687, 0.021978021978021976, 0.025396825396825397, 0.05274725274725276, 0.027106227106227107, 0.023687423687423687, 0.04932844932844933, 0.03736263736263736, 0.03736263736263736, 0.021978021978021976, 0.023687423687423683, 0.03052503052503052, 0.021978021978021976, 0.021978021978021976, 0.021978021978021976, 0.027106227106227107, 0.023687423687423683, 0.021978021978021976, 0.06300366300366302, 0.023687423687423687, 0.028815628815628814, 0.03736263736263736, 0.021978021978021976, 0.02881562881562882, 0.03736263736263736, 0.021978021978021976]"
535,240638,223046,1,Whatsapp,,"['use', 'account', 'new', 'vivo', 'mobile', 'phone', 'download', 'business', 'application', 'number', 'get', 'exchange', 'be', 'mobile', 'number', 'be', 'activate', 'application', 'whenever', 'try', 'activate', 'second', 'number', 'previous', 'number', 'get', 'activate', 'initialize', 'stage', 'verification', 'stage', 'mobile', 'number', 'support', 'intervene', 'problem', 'get', 'resolve', 'soon_possible', 'thank', 'regard']",2019-05-06,119853,"Using two whatsapp accounts on my new Vivo Y 95 mobile phone. After downloading whatsapp business application. My numbers got exchanged on it's own. And since only one mobile numbers is activated on whatsapp application. Whenever, I tries to activate my second number, Previous number gets de- activated (During Initializing stage of verification stage of mobile number). Please support & intervene so that my problem gets resolved, ASAP. Thanks & Regards.",1,using two whatsit account on my new vivo why mobile phone after downloading whatsit business application my number got exchanged on it is own and since only one mobile number is activated on whatsit application whenever i try to activate my second number previous number get de activated during initializing stage of verification stage of mobile number please support and intervene so that my problem get resolved a soon a possible thanks and regard,Vaibhav Datta,,,"[0.01988908013004398, 0.027921208644100203, 0.017211703958691905, 0.03996940141518455, 0.0279212086441002, 0.018550392044367942, 0.017211703958691905, 0.017211703958691905, 0.02658252055842416, 0.018550392044367942, 0.030598584815452277, 0.031937272901128314, 0.01855039204436794, 0.026582520558424166, 0.017211703958691905, 0.0600497227003251, 0.026582520558424166, 0.017211703958691905, 0.04130808950086058, 0.031937272901128314, 0.018550392044367942, 0.02925989672977624, 0.030598584815452277, 0.053356282271944916, 0.052017594186268876, 0.05067890610059284, 0.02524383247274813, 0.017211703958691905, 0.01988908013004398, 0.01855039204436794, 0.03729202524383247, 0.018550392044367942, 0.02122776821572002, 0.05469497035762095, 0.01988908013004398]"
536,240643,223051,1,Whatsapp,,"['really', 'waste', 'use', 'application', 'doe', 'not', 'pop', 'message', 'be', 'open', 'try', 'different', 'option', 'phone', 'doe', 'not', 'work']",2019-05-08,119860,Really waste of using the app... It doesn't pop up the messages unless it is opened... Tried different options in my phone... I doesn't work...,1,really waste of using the application it doe not pop up the message unless it is opened tried different option in my phone i doe not work,Elango T,,,"[0.023687423687423683, 0.03565323565323565, 0.03052503052503052, 0.021978021978021976, 0.021978021978021976, 0.023687423687423687, 0.021978021978021976, 0.027106227106227107, 0.021978021978021976, 0.04590964590964591, 0.05103785103785105, 0.023687423687423683, 0.05274725274725276, 0.027106227106227107, 0.023687423687423683, 0.021978021978021976, 0.03565323565323565, 0.021978021978021976, 0.027106227106227107, 0.021978021978021976, 0.021978021978021976, 0.021978021978021976, 0.040781440781440775, 0.023687423687423687, 0.027106227106227107, 0.025396825396825393, 0.021978021978021976, 0.025396825396825397, 0.04249084249084249, 0.021978021978021976, 0.04932844932844934, 0.021978021978021976, 0.021978021978021976, 0.021978021978021976, 0.03052503052503052]"
537,240645,223053,1,Whatsapp,,"['not', 'get', 'notification', 'last', 'update', 'need', 'open', 'able', 'know', 'have', 'get', 'message', 'set', 'phone', 'correct', 'fix']",2019-05-08,119863,i am not getting any notifications since the last update. i need to open whatsapp to be able to know that i have got some messages. all settings on my phone are correct. please fix it.,3,i am not getting any notification since the last update i need to open whatsit to be able to know that i have got some message all setting on my phone are correct please fix it,Bhavish Juggoo,,,"[0.03621031746031746, 0.03968253968253967, 0.02579365079365079, 0.022321428571428565, 0.029265873015873013, 0.053571428571428575, 0.029265873015873006, 0.022321428571428565, 0.022321428571428565, 0.022321428571428565, 0.034474206349206345, 0.022321428571428565, 0.034474206349206345, 0.022321428571428565, 0.022321428571428565, 0.05530753968253969, 0.022321428571428565, 0.0431547619047619, 0.022321428571428565, 0.022321428571428565, 0.022321428571428565, 0.022321428571428565, 0.024057539682539673, 0.025793650793650785, 0.022321428571428565, 0.024057539682539677, 0.034474206349206345, 0.03273809523809523, 0.02579365079365079, 0.022321428571428565, 0.024057539682539677, 0.03968253968253967, 0.029265873015873006, 0.022321428571428565, 0.024057539682539677]"
538,240646,223054,1,Whatsapp,,"['love', 'last', 'update', 'notification', 'not', 'come', 'doe', 'need', 'update', 'anyway', 'use', 'work', 'fine', 'stop', 'add', 'be', 'not', 'need', 'normal', 'people', 'do', 'not', 'use', 'new', 'thing', 'anyway', 'people', 'may', 'think', 'people', 'try', 'make', 'life', 'easy', 'other', 'really', 'be', 'do', 'be', 'make', 'life', 'complicated', 'people', 'say', 'be', 'not', 'break', 'leave', 'keep', 'simple', 'work']",2019-05-06,119865,I love WhatsApp but since the last update my notifications are not coming through. Why does it need all these updates anyway? It used to work fine. Stop adding what's not needed. Normal people don't use most of these new things anyway. The people at WhatsApp may think they are trying to make life easier for others but really all it's doing is making life more complicated and as they say if it's not broken then leave it be. Keep it simple and it will work!,2,i love whatsit but since the last update my notification are not coming through why doe it need all these update anyway it used to work fine stop adding what is not needed normal people do not use most of these new thing anyway the people at whatsit may think the people at whatsit are trying to make life easier for others but really all it is doing is making life more complicated and a the people at whatsit say if it is not broken then leave it be keep it simple and it will work,PicGirl,,,"[0.027308414405188598, 0.01655572623314559, 0.015360983102918583, 0.051203277009728626, 0.015360983102918583, 0.02611367127496159, 0.02013995562382659, 0.027308414405188598, 0.015360983102918583, 0.023724185014507588, 0.05717699266086363, 0.030892643795869604, 0.04761904761904762, 0.038061102577231616, 0.018945212493599588, 0.015360983102918583, 0.021334698754053586, 0.07151391022358763, 0.04045058883768561, 0.017750469363372587, 0.04164533196791262, 0.017750469363372587, 0.016555726233145586, 0.015360983102918583, 0.018945212493599588, 0.02611367127496159, 0.015360983102918583, 0.033282130056323606, 0.05359276327018263, 0.017750469363372587, 0.026113671274961597, 0.038061102577231616, 0.021334698754053593, 0.033282130056323606, 0.027308414405188598]"
539,240647,223055,1,Whatsapp,,"['sometimes', 'arnot', 'able', 'see', 'friend', 'be', 'status', 'even_though', 'be', 'status', 'privacy', 'great', 'application']",2019-05-06,119866,sometimes im not able to see my friend's status even though there is no status privacy! but over all its a great application.,4,sometimes i arnot able to see my friend is status even though there is no status privacy but over all its a great application,SH Rajput,,,"[0.023419203747072594, 0.023419203747072594, 0.023419203747072594, 0.023419203747072594, 0.05802758261774656, 0.037991152745251104, 0.023419203747072594, 0.023419203747072594, 0.023419203747072594, 0.023419203747072594, 0.023419203747072594, 0.023419203747072594, 0.03616965912047879, 0.023419203747072594, 0.023419203747072594, 0.023419203747072594, 0.027062190996617223, 0.03434816549570646, 0.030705178246161847, 0.02524069737184491, 0.023419203747072594, 0.03799115274525109, 0.03252667187093417, 0.023419203747072594, 0.056206088992974246, 0.03252667187093417, 0.023419203747072594, 0.025240697371844912, 0.023419203747072594, 0.023419203747072594, 0.023419203747072594, 0.039812646370023415, 0.023419203747072594, 0.034348165495706476, 0.023419203747072594]"
540,240649,223057,1,Whatsapp,,"['use', 'phone', 'message', 'time', 'standard', 'tune', 'occur', 'time', 'pop', 'occur', 'tune', 'be', 'not', 'necessary', 'tune', 'sound', 'come', 'video', 'feature', 'blind', 'disabled', 'person', 'non', 'disabled', 'person', 'be', 'opportunity', 'tune', 'phone', 'be']",2019-05-04,119869,"When I am using phone, and some one message me..! at that time why standard tune occur? at this time only popup occurs, tune is not necessary, tune sound comes over on my video. This feature can be for blind (disabled) person, but for non disabled person there is opportunity to off tune when phone is on.",1,when i am using phone and some one message me at that time why standard tune occur at this time only pop-up occurs tune is not necessary tune sound come over on my video this feature can be for blind disabled person but for non disabled person there is opportunity to off tune when phone is on,Muhammad Danish Qureshi,,,"[0.02172096908939014, 0.04511278195488723, 0.03634085213032581, 0.018796992481203006, 0.02172096908939014, 0.03195488721804512, 0.020258980785296574, 0.020258980785296574, 0.018796992481203006, 0.06704260651629074, 0.052422723475355065, 0.04072681704260652, 0.027568922305764403, 0.02172096908939014, 0.02172096908939014, 0.018796992481203006, 0.05680868838763577, 0.02172096908939014, 0.02172096908939014, 0.018796992481203006, 0.02172096908939014, 0.018796992481203006, 0.02172096908939014, 0.04072681704260651, 0.023182957393483708, 0.018796992481203006, 0.018796992481203006, 0.020258980785296574, 0.03780284043441938, 0.04365079365079365, 0.018796992481203006, 0.018796992481203006, 0.030492898913951537, 0.036340852130325806, 0.026106934001670842]"
