id,appTitle,userName,date,score,text,Bug_report,
209922,Snapchat,Lunar_ Eclips_kitten,"May 12, 2019",1,im sorry it uninstalled for me and it wont let me install back,,
411058,Microsoft Outlook,Andy Racic,"April 11, 2019",1,"App is generally excellent and easy to use.   Recently (April 9, 2019), my inbox stopped updating.  Weirdly, I can still new emails come through as notifications, but I can't update my inbox.    1 star review until that's fixed as the app is useless and this is a significant pain for me.",,
143137,Snapchat,April Wright,"March 15, 2019",2,I get soooo tired of my snaps not posting in the correct order to my story. The latest update made things even worse.,,
283312,Google,,"March 22, 2019",5,google is best because I use it,,
188356,Messenger – Text and Video Chat for Free,happy star,"May 8, 2019",1,I'm really disappointed I can't play the games that I wanted to! PLEASE FIX IT!,,
33019,WhatsApp Messenger,Rk Chavula,"April 14, 2019",2,i tried to download\upgrade but nothing happened just lost my credit and time.Its still a good app but thos was very annoying and disappointing.,,
484395,Google,Susan Ngari,"April 17, 2019",1,Please remove your search widget and date off my phone's home screen. I do not seem to have any control over it being there or not. I have tried removing it like normal ones but it seems to be permanently there. It feels too invasive.,,
466155,Microsoft Outlook,Aaron Schueling,"March 19, 2019",1,keeps signing me out of my account. cant send or receive emails. plz help!,,
146207,Snapchat,Krishi Jain,"March 13, 2019",1,With this new update I am not able to see my streaks 😶,,
386891,Microsoft Outlook,Abhinav Gargye,"May 18, 2019",5,"Does the job easily, no bugs to speak of! pretty clean uncluttered ui which is a good thing. wish there was a setting to delete permanently and to report phishing. you can mark spam emails as such but not sure if they are effective since spammers never reuse IDs anyway",,
305382,Facebook,Samir Chaskar,"March 29, 2019",1,"I always use updated version, but it still shows seen old noticfication as unseen. I dont understand what facebook updates so many times and after every update I think it will stop, but it does not!",,
224168,Facebook,Judy Socket,"May 20, 2019",5,"excellent way to communicate,voice opinions and be updated on current events",,
278166,Google,A Google User,"March 28, 2019",5,It is so good.:-)qqq,,
564470,WeChat,Naveen Rajput,"April 21, 2019",1,waste of time this application for indians,,
95666,Snapchat,Sherizaan Randall,"April 9, 2019",1,from good to worse i cant take foto with images provided,,
78570,Snapchat,Craig Spilsbury,"April 25, 2019",1,"Fail of an update lately, has become almost unusable since the last major update and im not even going to list all the issues. Do these guys even test thier updates? Sad really.",,
221253,Facebook,Smarajit Roy,"May 21, 2019",5,great. I never miss Facebook.,,
249672,Messenger – Text and Video Chat for Free,james adams,"April 18, 2019",1,the one i should have never opened,,
470008,Microsoft Outlook,Mayur Patel,"March 8, 2019",5,Excellent alternative to Samsung email...,,
396234,Microsoft Outlook,A Google User,"May 2, 2019",5,"If I could somehow make this the default Contacts and Phone app without other apps breaking, I would. Google fears this app.",,
204300,Snapchat,Nicilia K Clarke,"May 21, 2019",5,Excited to go on Snapchat 💖💖💖💖💖💖💖,,
191095,Messenger – Text and Video Chat for Free,Nat,"May 6, 2019",1,"this update had made my phone glitch, freeze and it so annoying when you have to stop and re open the app. the messages dont come through when they are sent and it seems im not the only one complaining. everyone is!! just... FIX THE PROBLEM!! or people will find other apps to use that acruallybwork and dont interfere with thr phones perfirmance. thr app might be good for sharing media but there is use having that option if it doesnt work properly.",,
330500,Facebook,Jay Bennett,"March 2, 2019",5,good to keep in touch with friends,,
261881,Messenger – Text and Video Chat for Free,Arifur Rahman,"April 1, 2019",1,bad i cant see my my day properties and cant share my my days through it fix it.. lol app,,
318014,Facebook,,"March 12, 2019",1,Since last update my marketplace keeps giving me an unexpected error has occurred. it's very upsetting since I need that to look on Marketplace for things I need. I have uninstalled installed and it worked for a few minutes then it went back to saying the same thing please help,,
34676,WhatsApp Messenger,Karthike Keyan,"April 12, 2019",5,A V Dj Anni,,
250560,Messenger – Text and Video Chat for Free,linda bowling,"April 17, 2019",5,i love to keep in touch with family,,
408666,Microsoft Outlook,Kat Cartmell,"April 12, 2019",5,does exactly what i need it to do. would like a calendar app too,,
154302,Snapchat,Rose Sanca,"March 1, 2019",4,ur forehead is madd,,
432200,Messenger – Text and Video Chat for Free,Angie Sargent,"March 13, 2019",1,Stop messing with things it don't work that great now. I can't log into it even before the update now I still can't.,,
287657,Google,Naveen Singh,"March 20, 2019",4,NYC to have a app like Google anything you want is under your fingertips thumbs up for Google,,
90035,Snapchat,Lee everet,"April 17, 2019",3,i cant delet something that didnt send anymore and its dumb,,
157051,Maps - Navigate & Explore,Azsad Brachmanto,"March 29, 2019",1,why there is no motorcycle options im my maps?,,
456912,Google Play Music,William Ash,"May 9, 2019",3,we will not now vbn,,
211827,Snapchat,sikandar murtaza,"May 9, 2019",5,I love this app 💞💞💞,,
424572,Messenger – Text and Video Chat for Free,,"March 22, 2019",3,just testing it until it proves itself good,,
113435,WhatsApp Messenger,Chris Forster,"May 14, 2019",1,Will not update. Just cycles through updating/installing message.,,
467712,Microsoft Outlook,Rajesh Ravichandran,"March 22, 2019",1,It doesn't open properly crashes everytime,,
264624,Google Play Music,GrandCanvas8012,"March 18, 2019",5,"Not as good as Spotify or Itunes as far as Music Selection, But it's still really good, Other than that, No complaints. 5/5.",,
495959,Google,malik afaq,"April 12, 2019",5,nice browser in the world i will say because it gives the accurate result which we want and gives us a wide result of our searches,,
454022,Google Play Music,Bisoye Aanuoluwapo,"May 17, 2019",1,"download it on my nokia 3.1 ,it doesn't work at all,cant even do anything with it.",,
337067,Facebook,Craig Necessary,"April 21, 2019",4,it's good to talk to people you have not talked to in years,,
480649,Google,Saurabh Pandey,"April 21, 2019",2,sometimes it doesn't work when you scan picture from your gallery,,
565177,WeChat,KVNG KELMATTY,"April 14, 2019",1,Why can't I register?? The password failed keeps popping up Fix and get your five stars ✨,,
498102,Google,YOUNG LASHANEAL,"April 6, 2019",4,This. app superduper,,
518643,Amazon Shopping,Joe Vavrina,"March 14, 2019",2,"Your app is soooo slow in general, but especially when trying to choose a variation of a product (e.g. color, model, etc.).",,
326358,Facebook,Mr.Amirull Deraman,"March 2, 2019",4,no1 good social apps,,
553383,Google,A Google User,"May 21, 2019",5,Thanks for adding cricket to the sports section. :-D,,
551447,Google,Ezekiel Bose joy Ezekiel Bose joy,"May 31, 2019",5,i enjoy it love google,,
145841,Snapchat,Kahlie DuBois,"March 10, 2019",1,If I post a picture from memories or camera roll it will not set to unlimited even though I set it unlimited. I also don't like the new set up,,
547275,Maps - Navigate & Explore,Harris Majeed,"April 9, 2019",2,"I loved Google Maps, but the new updates really killed it for me; it can never get a fix on my location (just keeps saying searching for GPS) and on the off chance that it does, it's horribly inaccurate (by up to 100m) eventhough my actual error is less than 20m. For now, I have to downgrade and use older versions that actually work. I've sent feedback through the app and I hope this serious issue gets rectified.",,
270119,Google Play Music,Sai Kiran,"March 18, 2019",4,give custom equalizer setting to the app then it will be more helpful,,
585615,Google Play Music,Subho Sing,"April 13, 2019",1,I am not getting for ₹140 play credits please please google mujay da do,,
183366,Messenger – Text and Video Chat for Free,candy,"May 14, 2019",2,im really starting to hate this game its been cheating me out of my winnings for the last 3days im juz tired if losing wen i should have won,,
273429,Google Play Music,,"March 3, 2019",3,"repeted news,images,videos of commercial may be avoided which causes unrest,brain drain.",,
24721,WhatsApp Messenger,Nauman Khan,"April 21, 2019",1,my WhatsApp is lagging alot .... pls help,,
96255,Snapchat,Exluiz,"April 7, 2019",4,Works almost perfect but it's super buggy on my android device. Espically with the bigger screen it seems like nothing is compatible with Note 9. From the stories from sending snaps and even posting. The screen format seems to change after I post or send something making my picture looking like it's cramped up same with the stickers and gifs I put on my story change position after I send or post. It's really annoying. Please can someone fix these issues,,
126853,Amazon Shopping,david falconer,"May 12, 2019",5,cheap and fun to shop on never found a shopping site like it,,
241519,Messenger – Text and Video Chat for Free,Mary Jackson,"April 28, 2019",5,not used yet but if its anything like the old app. it's g ot to be great!,,
146911,Snapchat,Basil Xavier,"March 8, 2019",5,Mr.CEO if Indian are poor then how are generating income from India . You are begger than us,,
538458,Maps - Navigate & Explore,Rama Krishna,"April 11, 2019",4,maps service r bad,,
42526,WhatsApp Messenger,Nasrat Baloch,"March 29, 2019",5,I Dont Know Why Application Have 4.4/5 Overall Rating. It Free & Its Awesome.,,
249799,Messenger – Text and Video Chat for Free,Edjong E.,"April 21, 2019",1,"Am i the only one experiencing ""unresponsiveness"" while using the app?? This is after updating this d@mn app! I didnt experience this before. Now, it's frequent.",,
39848,WhatsApp Messenger,Titis Dewanti,"April 4, 2019",3,"my old WA was accidently erased, when i downloaded it again, i can't see my friends's status, no one view my status, and no contact shows - just phone number shown on my chat and all my chat on march was gone..",,
327768,Facebook,,"March 3, 2019",1,i cant update to darkmode,,
346814,Facebook,Battsetseg M,"April 11, 2019",1,"Can't upload photos on my page's album. There's no ""add photos"" button",,
530712,Messenger – Text and Video Chat for Free,Tyler Muellenbach,"February 19, 2019",1,"cant find where to change display zoom and color, newest update sucks display wise zooms in too much cant customize color",,
305381,Facebook,Виталий Юрьевич,"March 29, 2019",1,"after one of the last updates the app always crashes in news while scrolling down / waiting for history download, it makes this app useless because you need to restart it every 5 seconds, thanks to Facebook team",,
22116,WhatsApp Messenger,vijay bidlaan,"April 29, 2019",4,mst hai boss iski bhut jaeirat hai mereko,,
105195,Amazon Shopping,Ras Ike,"April 2, 2019",5,it is very nice app,,
402780,Microsoft Outlook,Anita Kealy,"April 26, 2019",5,Very easy to use,,
590156,Google Play Music,LaTangelia Hall,"April 5, 2019",1,Too many updates on everything Google... PERIOD. Everytime I update...NO MUSIC!!! 🤬🙄😣🤔,,
262457,Messenger – Text and Video Chat for Free,Hasan Mahmud,"April 1, 2019",1,Always showing unfortunately messenger has stopped. Please solve this on updated messenger.,,
66252,WhatsApp Messenger,Vivek,"March 2, 2019",5,"Best app to talking with someone, 💝",,
317334,Facebook,Jessi Jernigan,"March 7, 2019",3,upset with upgrades causing marketplace to not let me set location until I'm inside of a category... I like to 'window shop' per-se and I'm not able to anymore,,
566849,WeChat,A Google User,"March 26, 2019",1,cant install...cant create new account,,
289048,Google,claudia toma,"March 5, 2019",1,"I spent countless hours trying to reconfigure this app because all of a sudden everything disappeared and I got was a message saying""can't reach feed at the moment""... I'm done with this app",,
223810,Facebook,Hasmukh Kothiya,"May 20, 2019",4,", ભ ભશ, = ..9,,9 0=,,, ,/!0. ,,,, 0=ડુવ ?સ બનૃ। ભૃહભભ, ષભૃ =.9 === ..8,9ય૬વભ=ભ?=,,,8,=।।બઁહ ઍ===શૃસહ, ભ। હા =7=,=!0,!,77। ભહષભષબભસસસભૉહૃ BBC CVS ભરભમસભ ઋબૃ ==9 હબૃહહૃઍ ઍહ। ભૅભ7?, ।ભૉહૅ। સબC વ લ . .= 9 n, CVS , !9.!.. =9,=vbvmહહભૃ,ઑહૉઑલૃ v_1oid z",,
65523,WhatsApp Messenger,,"March 2, 2019",1,vodioe call me beaty effects hone chahiye 😊😊,,
233164,Facebook,Greg Conrardy,"May 8, 2019",2,"The notifications do not appear at the actual time that they occur. Then they appear over and over again. This happens on the computer, too.",,
156984,Maps - Navigate & Explore,Jonathan Keatley,"March 29, 2019",2,"I selected to avoid tolls, and it's navigating me through some of the most expensive toll roads in the city. This is completely unacceptable. No tolls means absolutely no tolls! I'm switching to Waze.",,
9520,WhatsApp Messenger,,"February 20, 2019",1,very slow my request fast,,
319248,Facebook,FPC' Gaming,"March 13, 2019",1,Why is my facebook account been disabled without proper reason I like to get my account back,,
549553,Maps - Navigate & Explore,Robert Gilbert,"April 2, 2019",4,it was ok. timeline was off on one location.,,
234457,Facebook,Mike Rains,"May 4, 2019",5,"I am behind our president 100%, and am looking forward to the next term.Our country is much off with this business man for our leader! Go get the job done",,
216533,Snapchat,Tahreem Haque,"May 4, 2019",4,"Great app. I just can't find a way to silence the sound of camera shutter. I switched it off for my original camera and it works. but whenever I take a picture on Snapchat, it makes a very loud sound. Can somebody help?",,
451746,Google Play Music,,"February 12, 2019",5,great!!!!yes,,
445358,Google Play Music,ABRAHAM MANOJ,"February 16, 2019",5,New update doesn't show the suggestion of music while we search..It would be fine if the suggested songs are shown,,
300040,Google,,"March 2, 2019",5,i rated this this app bcs it help me,,
306776,Facebook,Rajat Gupta,"March 29, 2019",5,i think some changes is necessary in it.,,
97850,Snapchat,Ante,"April 5, 2019",1,Why are unopened snaps disappearing after 2 day's? Isn't it suppose to be 30 day's?,,
274927,Google Play Music,Jason Just,"March 13, 2019",1,can't uninstall this spyware,,
264938,Google Play Music,A Google User,"March 18, 2019",2,I'm not like this app,,
201997,Snapchat,Jelian Anonuevo,"May 26, 2019",5,My experience is so beautiful like me,,
397739,Microsoft Outlook,Bruce Knowlton,"May 6, 2019",1,"The contact sync featured worked well until this last round of updates. Now if the contacts sync at all, after opening Outlook a couple of times it will eventually reload the account and delete all the contacts. After that happens you have to uninstall the App to even have a chance to get the contacts to come back.",,
355193,Facebook,Benita Aponte,"April 7, 2019",4,can y'all fix it so it shows the newest posting at all times...I hate how it shows older posts first...,,
425487,Messenger – Text and Video Chat for Free,Azfar Elahi,"March 20, 2019",3,"Either let third party(Mauf) to add some new color to Messenger or...You 
guys bring some new attractive color...stupid moron 😑",,
162546,Maps - Navigate & Explore,A Google User,"March 20, 2019",5,Maps - Navigete & Explore,,
454937,Google Play Music,Chandan Roy,"May 16, 2019",5,i like this app,,
197157,Snapchat,Pavitra Vasuthevan,"May 30, 2019",5,"I hate this app because the CEO of this app don't have right manner to talk. He is not even capable to talk about other countries. First, learn some manner from the kindergarten teacher then he can become a CEO. PS: I'm not from India but yet his words are too harsh. People from India or not let's teach him some lesson😠😠😠😠😠😡😡😡😡😡😡",,
333288,Facebook,Alpaca Jones,"April 30, 2019",1,Crashing every time I open the app.,,
115188,WhatsApp Messenger,Lu G,"May 14, 2019",1,*SECURITY THREAT* *GOOGLE IT IF YOU DONT BELIEVE ME* DO NOT USE UNTIL THEY OFFICIALLY PATCH THE SECURITY ISSUE! THEY'VE KNOWN ABOUT IT AND STILL HAVEN'T WRITTEN ANYTHING ABOUT A FIX ON HERE. Israeli company has spread a malicious program that allows access to your phone without your knowledge. WattsApp has been trying to fix it but since they haven't posted anything official in Google play store. NOT using it does NOT prevent the security issue. EVERYONE SHOULD UNINSTALL UNTIL FIXED.,,
82947,Snapchat,Sohana Raja,"April 20, 2019",4,"Android can only make a 10 second video whereas apple can do up to 60 seconds, that's my only concern. it has changed only in 2018 now",,
134993,Snapchat,Viraj Deshmukh,"March 26, 2019",1,My mobile blocked by porn viruses after installing this app.....,,
125139,Amazon Shopping,djaffar said,"May 12, 2019",5,it do a good job,,
40727,WhatsApp Messenger,Theodore Kuria,"April 1, 2019",5,can wee have the older version back,,
469724,Microsoft Outlook,,"March 12, 2019",5,"The only mail app I use. Excellent integration and ease of use. It keeps gaining useful features, and getting better. And it keeps improving. The new side bar is convenient too.",,
390796,Microsoft Outlook,raleigh harden,"May 14, 2019",2,why i gave it 2 stars is because i cant directly print from app..so i have forward to gmail app to print..why did they leave something so simple out,,
318426,Facebook,Denise Hanrahan,"March 12, 2019",2,Getting error everytime I try to open FB Marketplace. Annoying!,,
278413,Google,ZAKIR ABBAS,"March 31, 2019",2,i dont think andriod phones need this special app while having browser like chrome and other instant apps!,,
324137,Facebook,,"March 8, 2019",1,is not save too much add,,
415159,Microsoft Outlook,Vijayakrishna Tatikondala,"April 4, 2019",2,"it keep failing in Android Q Beta 2 , can you please look into asap",,
280563,Google,A Google User,"March 31, 2019",1,geetaPrajaPait79@gmil. com,,
322981,Facebook,AlecZandur The Greatest,"March 9, 2019",2,Constantly get adverts and videos NOT RELEVANT to me or my beliefa or my existence. I now get suggestions to live video streams that I cant change or disable!,,
414188,Microsoft Outlook,AZAD SINGH,"April 3, 2019",5,Easily use for anything,,
401239,Microsoft Outlook,Mehul Shah,"April 30, 2019",4,Great app and has become faater with finger print,,
391464,Microsoft Outlook,A Google User,"May 15, 2019",1,rubbish. hate the new version. wish i hadnt updated. i want to roll back to the version i had but that doesnt seem an option. ALL suggested changes seem to be ignored and changes THEY have decided on are added. The users know nothing the app writers know best what we want....DONT THEY?,,
512385,Snapchat,Irene Sanchez,"February 17, 2019",1,"I can't open any pics that are sent to me. I only see a black screen. I've tried deleting the app and reinstalled it, I've signed out and restarted my phone and nothing works.",,
91790,Snapchat,Reneilwe Dibatana,"April 13, 2019",1,Snap chat makes ppl look beautiful n cute,,
297549,Google,,"March 4, 2019",5,Nice n very easy to use...,,
503469,Amazon Shopping,Jeffrey Boland,"February 11, 2019",5,great to shop and prices are great and you dont have to want in line to check out,,
137231,Snapchat,Fares Fiala,"March 22, 2019",1,i hate it.....i only downloaded it for parties,,
400537,Microsoft Outlook,Dinesh Mahendra Babu,"April 25, 2019",4,There is still huge scope for improvement. Yet it's UI are very simple and clean.,,
288814,Google,Namita Jain,"March 6, 2019",5,greatest app for searching,,
208263,Snapchat,dani tb,"May 14, 2019",5,its so good it just amazing,,
63341,WhatsApp Messenger,Christine Weaver,"March 3, 2019",1,"Tried to transfer all my contacts from another phone to a new one, rubbish I had five contacts come up on my new phone, not the twenty plus I had and no conversations at all",,
291016,Google,,"March 15, 2019",4,This is like a good search machine🖥,,
139691,Snapchat,JeanP TV,"March 22, 2019",5,its ight to me,,
307253,Facebook,A Google User,"March 30, 2019",1,After the last update I can't open fb at all. It is continouslly force closing.,,
181547,Messenger – Text and Video Chat for Free,Pat McDermmott,"May 21, 2019",5,Cleàr. understandable.,,
574256,WeChat,Mike Lonas,"February 19, 2019",4,"with the new update, sometimes I get notifications late if my screen is off",,
266161,Google Play Music,A Google User,"March 26, 2019",5,لا اعرف ما سأقول اكم,,
182050,Messenger – Text and Video Chat for Free,Emerson And Arriane Bersalote,"May 21, 2019",1,I can't even download it actually first of all when i downloaded this app it worked on my other gadget and i was pretty much sure that it will work on my phone but it did'nt please fix this problem,,
420609,Messenger – Text and Video Chat for Free,Anthony Soriano,"March 29, 2019",4,simple yet helpful ambiance of communication.,,
169327,Maps - Navigate & Explore,John allen Jester jr,"March 2, 2019",5,very good and most acuret!!!,,
430888,Messenger – Text and Video Chat for Free,Richard Light,"March 13, 2019",1,umm cant send nor receive picture messages now with lastest update. my wife cant send either just get a failed to send error. tried on lte and wifi. so only. wth facebook fix it.,,
151188,Snapchat,Tommy Clark,"March 5, 2019",1,"I opened Snapchat like I do any other time and everything seemed normal the camera seemed to be working and I hit the shutter button and my phone crashed and restarted I thought that I needed to update the app which all together I just uninstalled and reinstalled the app and I had the same issue I cleared the data and had the same issue, this problem isn't resolved yet, I've tested the same thing on the camera app and Instagram camera and the work just fine. I'm only having issues this app",,
325203,Facebook,,"March 7, 2019",5,dont know what id do without it,,
425874,Messenger – Text and Video Chat for Free,,"March 17, 2019",2,effect theft t TV get r husband dB d chat schedule DVDs GT defectiveh fFgGfggGfyyV2z,,
78769,Snapchat,mr. fyig,"April 27, 2019",2,Its a good app but it ends some of my streaks and it wouldn't be 24 hours before we text again and it crashes very often every time i click my story it turn black😐,,
571442,WeChat,Renu Bijlani,"February 13, 2019",5,it's an amazing application. easy to operate and ecofriendly.,,
514977,Snapchat,Bri Bowens,"February 26, 2019",3,the fonts went back to the old ones i like the new ones before the update happened,,
506014,Amazon Shopping,A Google User,"February 26, 2019",5,Welcome to one place where you can find any and every thing your heart desires.Amazon can be a small place to shop or the biggest in the world from food to finding tires for your car truck or suv so please come and see whater your heart desires!.,,
566603,WeChat,A Google User,"April 1, 2019",1,whts app is best,,
96940,Snapchat,A Google User,"April 10, 2019",5,Amazing app... loved it 💖,,
20710,WhatsApp Messenger,soham lambate,"April 30, 2019",5,its good to use connecting many people toghether,,
417212,Messenger – Text and Video Chat for Free,Shakeel Abbas,"March 30, 2019",5,well come my friends,,
430299,Messenger – Text and Video Chat for Free,Vovchik Yushchenko,"March 13, 2019",1,endless notifications after last update,,
112149,WhatsApp Messenger,Shahnawaz Khan,"May 21, 2019",1,this version automatically banned every time i m totally confused plzzz help me...,,
78487,Snapchat,Kevin Reilly,"April 25, 2019",3,No longer able to share photos from my gallery via snapchat. The snapchat widget has disappeared from the share options.,,
253094,Messenger – Text and Video Chat for Free,Williem-Lucas Green,"April 14, 2019",1,My messages disappear!,,
409164,Microsoft Outlook,Ratn Patil,"April 8, 2019",4,it is realy very good..,,
46553,WhatsApp Messenger,Sm!lesantu,"March 26, 2019",5,i just love whatsapp,,
321752,Facebook,Eon Hunsinger,"March 9, 2019",1,Why are there so many updates recently? Is it really needed? I do not understand! Can someone please explain why its needed since it was just updated on March 5th 2019??!!,,
104654,Amazon Shopping,Jasmine Branca,"April 3, 2019",5,very good app and tracking/etc. a lot of other features if you get prime. and easy return/cancels 👍,,
204301,Snapchat,Joanee Villamor,"May 21, 2019",5,Snapchat is sooooo much fun u can talk to so much friends of ur even if u need help with homework u can just call or text ur friends.,,
113863,WhatsApp Messenger,Scott Sommerville,"May 14, 2019",5,A true lifeline for those having family abroad!,,
286357,Google,,"March 22, 2019",5,only for bf xxx,,
441181,Messenger – Text and Video Chat for Free,Jin-Grae Floresca,"March 3, 2019",5,i love black messenger feature,,
153914,Snapchat,,"March 2, 2019",5,Why can't I send messages anymore? I want to talk in my group chats and text people???? What the heck???,,
234208,Facebook,Thandi Mfisa,"May 4, 2019",1,"I'm struggling to open my Facebook account, should I uninstall it and download it again?",,
430909,Messenger – Text and Video Chat for Free,Rick Reed,"March 13, 2019",1,"In 2016 I used this app, and since then with no or limited issues. Today, it hardly works... smoke signals work better. what happened? It used to be a Cadillac, now it's a rusted out piece of junk.. guys, come on, let's get it fixed.",,
533715,Maps - Navigate & Explore,Chris Stockings,"April 18, 2019",1,"Blank screen on my ticwatch pro. I've tried everything but can not see a map. I'm not the only person to have this problem either. Navigation works fine but there's no display on the watch, just a blank white screen with zoom buttons. My network is fine so it's not that",,
299695,Google,,"March 2, 2019",5,it is very good,,
20127,WhatsApp Messenger,DarkMoon,"April 25, 2019",3,"Since some time my whatsapp has stopped working, no messages are coming or going... Have to be uninstall or then install and then it start working but after a few days again same problem create 😕😕 anyone plzz help me with this ....",,
92939,Snapchat,Sachin Gupta,"April 14, 2019",1,Because it is not installing,,
208251,Snapchat,Alhaja Naira,"May 14, 2019",5,it d best whether u re insulted dat u aren't beautiful with dis u re d most beautiful,,
124786,Amazon Shopping,F Corbett,"May 30, 2019",5,It's hard not to use Prime as much as possible.*****,,
412950,Microsoft Outlook,Mars' Films,"April 3, 2019",5,"Nice app, no need to set up phone mail. Just open app, type your email and password, all set.",,
35898,WhatsApp Messenger,ABHISHEK DUTTA,"April 11, 2019",5,This App is Very Good For Chatting With Friends,,
287667,Google,Arnold Wratschko,"March 8, 2019",5,I get there where i want to go !!,,
328472,Facebook,Panha So,"March 3, 2019",5,Thanks ur Dark Theme 💞😍 I Love it,,
34014,WhatsApp Messenger,A Google User,"April 14, 2019",1,The last is very bad,,
479742,Google,Kamal Sultanpuri,"April 30, 2019",4,it is ok but i think you should put more information about actors,,
28307,WhatsApp Messenger,Rock Rock,"April 19, 2019",5,"Rock RockTap on a clip to paste it in the text box.Welcome to Gboard clipboard, any text you copy will be saved here.Touch and hold a clip to pin it. Unpinned clips will be deleted after 1 hour.Use the edit icon to pin, add or delete clips.",,
479552,Google,Morgan Rabideaux,"April 19, 2019",3,c'mon! your Google! give my the discover button back!,,
447774,Google Play Music,,"February 17, 2019",5,now i can listin to smosh,,
140617,Snapchat,Black Rose,"March 16, 2019",2,I can no longer create a story to save from memories. The option to select multiple snaps in memories has been removed. Why would you guys remove this option? It was one of the most crucial features of memories. Please fix this,,
50913,WhatsApp Messenger,{Md}{Kawsar} {Ahmed}{Ripon},"March 23, 2019",5,"this is application chatting calling very good work, this apps my favorite apps.thanks for developer..my have 1 request next time this apps update please add to(mobile number+password) login system... WhatsApp",,
447379,Google Play Music,Dimitri Daniel,"February 15, 2019",5,give it a dark theme🙋🙋🙋,,
54929,WhatsApp Messenger,Anna Sreeshilam,"March 16, 2019",5,sending only 5 membars,,
377973,Maps - Navigate & Explore,Raja Iftikhar,"May 5, 2019",5,good for location 👍,,
552702,Google,Lucky X,"May 31, 2019",2,not getting 140 credit,,
93302,Snapchat,A Google User,"April 12, 2019",4,La derniere Maj c dla meeeeeeerde,,
258591,Messenger – Text and Video Chat for Free,Rosetta Smith,"April 6, 2019",5,i like this app and the calls were clear go out sometimes but ok,,
408651,Microsoft Outlook,Aashish Nath,"April 14, 2019",5,"clean layout, crisp functioning.",,
406708,Microsoft Outlook,Joy Sommers,"April 16, 2019",5,"I love this app, still waiting for the dark theme!!!",,
444818,Google Play Music,Durrell Day,"February 14, 2019",1,I'm really tired of the app changing my music from explicit to clean. Now one particular album is showing to explicit and clean but both playing clean music.. I tired it from laptop and still no change on my tablet.. 2/14/2019 The previous issue was fixed now my Playlist got changed and song were removed from my playlist after I didn't update my payment method due to being in the hospital for a few days with out my phone. Such a huge inconvenience.,,
58093,WhatsApp Messenger,hajra sharif,"March 13, 2019",1,hate it now!! fix it i m unable to even send a single pic!!! s*****,,
514437,Snapchat,Brandon Danzy,"February 26, 2019",2,"This app literally causes my Pixel 2 to crash daily. I've uninstalled numerous times, I've flashed my phone and still nothing works. This shouldn't happen on any phone, especially Google's own Pixel devices. I have other friends with Pixel devices with the same issue. (Update 1/12/19) This app just froze my phone and shut it off completely 6 times in a row. Every time i would open the app and hit the shutter button it freezes my phone. Unbelievable. Update (2/27) App still freezes my phone.",,
571489,WeChat,ZELLO IDA,"February 18, 2019",1,"can't sigh up and log in , , 🤨",,
54683,WhatsApp Messenger,Mahdi Moavi,"March 19, 2019",4,"It's gose better if set a option to use sd card to download files, not in international storage, i tiered to copy and past files to sd card.... Regards.",,
145548,Snapchat,Zoe Marzouki,"March 7, 2019",2,Won't let me upload to my private story 80% of the time,,
412476,Microsoft Outlook,ConozoComputers,"April 3, 2019",2,"only has half the functionality of outlook. No contacts, no task, no notes just email and calendar.",,
270693,Google Play Music,,"March 15, 2019",4,Good app to listen to music online but we can't listen to foreign songs in india🙁,,
468945,Microsoft Outlook,Lou Endress,"March 13, 2019",3,certain links within the emails wont let you tap and go to the links site it opens in new window with just the word you tapped. this is the only email service i have that does this. its stupid and i hate it.,,
79275,Snapchat,Jyotsna Das,"April 29, 2019",5,very excited😁🤗😍😝 with it,,
561396,Google,Dua Rani,"May 2, 2019",5,google app update solve solution helps center,,
430474,Messenger – Text and Video Chat for Free,Tazkir Chowdhury,"March 15, 2019",3,"I update today(15 March 2019) and also sent moon emoji, but cannot find dark mode. why this happening?",,
459875,Microsoft Outlook,Da Poor Yooper Jeremy O'Bryan,"March 28, 2019",3,having trouble deleting emails from the pull down notification bar.,,
449296,Google Play Music,kris dargan,"February 22, 2019",1,"The app keeps crashing, fix it",,
155830,Snapchat,,"March 2, 2019",1,there r so many bugs,,
465377,Microsoft Outlook,Kamran Abid,"March 20, 2019",3,very good app for keep update but for compos email is slit difficult on mobile,,
273293,Google Play Music,Abu Bakkar,"March 7, 2019",5,It's awesome experience I love it,,
418717,Messenger – Text and Video Chat for Free,A Google User,"March 31, 2019",5,Help me good i Use,,
220127,Facebook,Mohit ludhrani,"May 26, 2019",1,"I don't know y my account is disabled by fb , i mail about my problem but didn't receive any reply , its disabled by mistake but not getting my problem solved.",,
411380,Microsoft Outlook,Valetta Anderson,"April 10, 2019",5,"I like it as much as I've enjoyed my PC's journey from Outlook 2007 to just recently Outlook 365! I hate ALL ribbon change. But at least the game of ""Now where'd they hide that command, this time?"" keeps my brain-hand-eye coordination lithe.",,
342868,Facebook,Sudeep Kembhavi,"April 20, 2019",1,first Ben fake accounts,,
267142,Google Play Music,Sarah English,"March 14, 2019",5,Okay you guys! I LOVE having google play. Unlimited songs/stations/podcasts?! This app is fantastic now. I am so so glad it has improved since 2016 2016 REVIEW - Every time I lock my phone or it automatically locks the music stops and I get an error message. Absolutely horrible. Going back to Pandora. I expected better Google. This just leaves me angry and frustrated,,
