index,Unnamed: 0,id,appTitle,userName,date,score,text,original_text,Bug_report,comment,margins
165715,171855,22781,WhatsApp Messenger,Joanne Vheerden,"April 28, 2019",4,update your emosi again more d please otherwise this application j great,update your emojis again!! more 3D pls.!!!! otherwise this app js great,0,"['update', 'emosi', 'please', 'otherwise', 'application', 'great']",0.001908502513405
47670,49342,415866,Messenger – Text and Video Chat for Free,A Google User,"March 29, 2019",4,why i can not remove my message for all in my mesengeremove message for all is not showing on my mobilebut why this is hand to my messenger give me it is solutionthank you in advance,"Why I can't remove my message for all? In my messenger,""remove message for all"" is not showing on my mobile.But why this is happend to my messanger? Give me it's solution.Thank you in advance.",1,"['not', 'remove', 'message', 'mesengeremove', 'message', 'be', 'not', 'show', 'mobilebut', 'be', 'hand', 'messenger', 'give', 'be', 'solutionthank', 'advance']",0.001910048088484
242195,251157,514519,Snapchat,jonathan minzghor,"February 23, 2019",4,video bug whenever i make a video there is a slight chance that a video will looked all messed a video will take the middle portion and put the middle portion three time and then make a video look a if the middle portion has line in the middle portion other than that the application work great,Video Bug Whenever I make a video there is a slight chance that the video will looked all messed. It will take the middle portion and put it three times and then make the video look as if it has lines in it. Other than that the app works great.,1,"['video', 'bug', 'whenever', 'make', 'video', 'be', 'slight', 'chance', 'video', 'look', 'mess', 'video', 'take', 'middle', 'portion', 'put', 'middle', 'portion', 'time', 'make', 'video', 'look', 'middle', 'portion', 'line', 'middle', 'portion', 'application', 'work', 'great']",0.001925721092899
246363,255524,1236,WhatsApp Messenger,Bamba Musah,"February 16, 2019",3,why can i forward only message,why can i forward only 5 message,0,"['forward', 'message']",0.0019283676434
48891,50624,419210,Messenger – Text and Video Chat for Free,Somesh shinde,"March 20, 2019",2,can you add change profile picture without changing face-on account and profile like wh useful tool for user who is use only massager,Can you add change profiles pictures without changing fb account and profile like wh usefull tools for user who is use only massager,0,"['add', 'change', 'profile', 'picture', 'change', 'face', 'account', 'profile', 'useful', 'tool', 'user', 'be', 'use', 'massager']",0.001929451894837
89647,92752,50794,WhatsApp Messenger,md habibullah,"March 22, 2019",4,good application but video calling quality not good,Good app but video calling quality not good.,1,"['good', 'application', 'video', 'call', 'quality', 'not', 'good']",0.00192992991428
198144,205627,190546,Messenger – Text and Video Chat for Free,Bert Lankins,"May 8, 2019",1,can not clear notification,can't clear notifications,1,"['not', 'clear', 'notification']",0.001946347360875
35602,36828,157313,Maps - Navigate & Explore,Koustav Dutta,"March 23, 2019",4,i hope in the next update we l get the speed of moving object,I hope in the next update we ll get the speed of moving objects.,0,"['hope', 'next', 'update', 'get', 'speed', 'move', 'object']",0.001952387733456
123405,127873,256632,Messenger – Text and Video Chat for Free,JAVY,"April 12, 2019",3,having issue with my emosi at the bottom only being a thumb up plus it will not let me change it,"having issues with my emoji at the bottom only being a thumbs up, plus it won't let me change it.",1,"['have', 'issue', 'emosi', 'bottom', 'thumb', 'not', 'let', 'change']",0.001965401304113
47722,49398,415926,Messenger – Text and Video Chat for Free,mr fahad,"March 30, 2019",2,its becoming irritating day by day-old vron was better,Its becoming irritating day by day....old vrsn was better,0,"['become', 'irritate', 'day', 'day', 'old', 'vron', 'better']",0.001973078792161
236053,244827,531199,Messenger – Text and Video Chat for Free,,"February 19, 2019",5,actually i have this application before and i update this application yesterday for the latest version but there is something wrong i have to report my feedback,Actually i have this app before. And i update it yesterday for the lastest version. But there is something wrong... I have to report my feedback.,0,"['actually', 'have', 'application', 'update', 'application', 'yesterday', 'late', 'version', 'be', 'something', 'wrong', 'have', 'report', 'feedback']",0.001996939894181
9650,10112,307586,Facebook,A Google User,"March 29, 2019",2,its face-on people give its when i feel its not collecting data and upscale us apt thank you,"its facebook ppl,ill give it 5* when i feel it not collecting data, & upsale usless appz thank you.",0,"['face', 'people', 'give', 'feel', 'not', 'collect', 'datum', 'upscale', 'apt', 'thank']",0.001998811064651
101098,104766,334163,Facebook,Michael Bafitis,"April 29, 2019",1,can not stand someone trying to force me to use something these medium giant need to learn these medium giant place and remember just who it was that made these medium giant the giant these medium giant are now i refuse to update this application until the information within the update is provided by the developer face-on is on the fast track to being removed from my phone altogether,Can't stand someone trying to Force me to use something... These Media Giants need to learn their place and remember just who it was that made them the giants they are now... I refuse to Update this app until the information within the update is Provided by the developers... facebook is on the Fast track to being removed from my phone altogether...,0,"['not', 'stand', 'someone', 'try', 'force', 'use', 'something', 'medium', 'giant', 'need', 'learn', 'medium', 'giant', 'place', 'remember', 'make', 'medium', 'giant', 'giant', 'medium', 'giant', 'refuse', 'update', 'application', 'information', 'update', 'be', 'provide', 'developer', 'face', 'be', 'fast', 'track', 'remove', 'phone', 'altogether']",0.002013677899583
242097,251056,514410,Snapchat,,"February 25, 2019",3,new version is bad plc plc change tit is not working properly in my phone,new version is bad .plzzzzz plzz Change it..it is not working properly in my phone,1,"['new', 'version', 'be', 'bad', 'change', 'tit', 'be', 'not', 'working_properly', 'phone']",0.002016127424544
192695,200017,367635,Maps - Navigate & Explore,Gray Craft129,"May 20, 2019",3,a a delivery driver i love this application but recently map has been saying i am at my location when i am sometimes mile away from my location,"As a delivery driver I love this app , but recently maps has been saying I'm at my location when I am 2 sometimes 3 miles away from my location",0,"['delivery_driver', 'love', 'application', 'recently', 'map', 'be', 'say', 'location', 'sometimes', 'mile_away', 'location']",0.002018923579438
175966,182645,234732,Facebook,SATYAJIT KUNDU,"May 3, 2019",1,time waiting application,Time Waiting App!,0,"['time', 'wait', 'application']",0.002032046076917
157618,163361,29783,WhatsApp Messenger,Vikas Lokhande,"April 15, 2019",4,need updating for blocked person he/she could not see any message or pic send by u on any groupblocked person could not see any of post sent by person who blocked he/she,"Need Updation for Blocked Person, He/She could not see any msg or pics send by us on any group.....Blocked person could not see any of post sent by person who blocked him/her.",0,"['need', 'update', 'block', 'person', 'could', 'not', 'see', 'message', 'pic', 'send', 'groupblocke', 'person', 'could', 'not', 'see', 'post', 'send', 'person', 'block']",0.002068801670156
189132,196329,376555,Maps - Navigate & Explore,Tony Kent,"May 9, 2019",1,all i get is a blank screen,All I get is a blank screen,0,"['get', 'be', 'blank_screen']",0.002075913902222
19637,20398,297115,Google,,"March 6, 2019",5,goole stopping not going through,google stopping not going through,0,"['goole', 'stop', 'not', 'go']",0.002086518095901
223740,232087,120774,WhatsApp Messenger,Irene Wong,"May 7, 2019",2,there were unnecessary advertisement pop up when i clink in whats application or stay in the aps its much annoying developer can please fix developer a soon a possible thanks much,"There were unnecessary advertisements pop up when i clink in whats app or stay in the apps, its much annoying, developer can pls fix it asap? Thanks much.",1,"['unnecessary', 'advertisement', 'pop', 'clink', 's', 'application', 'stay', 'aps', 'much', 'annoying', 'developer', 'fix', 'developer', 'soon_possible', 'thank', 'much']",0.002090884885842
89796,92909,50965,WhatsApp Messenger,,"March 15, 2019",5,other friend status are not properly downloading the image other friend status put a status are bluredwhat hand to this application,other friends statuses are not properly downloading ..the images they put as status are blurred.what happend to this app?,1,"['friend', 'status', 'not', 'properly', 'download', 'image', 'friend', 'status', 'put', 'status', 'hand', 'application']",0.002114243853971
69549,71972,146601,Snapchat,Joe Battaglia,"March 7, 2019",2,why is it that phone user can change friend username but android user can not sick of dealing with the name that got a million emosi in them ridiculous you guy even made that a feature for one phone and not the other,why is it that iphone users can change friends usernames but android users cant? sick of dealing with the names that got a million emojis in them. ridiculous you guys even made that a feature for one phone and not the other.,0,"['be', 'phone', 'user', 'change', 'friend', 'username', 'android', 'user', 'not', 'sick', 'deal', 'name', 'get', 'emosi', 'ridiculous', 'guy', 'even', 'make', 'feature', 'phone', 'not']",0.002206188631552
192274,199589,366489,Maps - Navigate & Explore,John Elliss,"May 28, 2019",4,i use this application for work i am a truck driver the satellite view show the location and orientation of the loading dock,"I use this app for work. I am a truck driver. The sattalite view shows the location, and orientation of the loading docks.",0,"['use', 'application', 'work', 'truck_driver', 'satellite_view', 'show', 'location', 'orientation', 'loading', 'dock']",0.002216196120734
33471,34616,169693,Maps - Navigate & Explore,Thirunavukkarasu Pachiappan,"March 4, 2019",4,great but i find very difficult to trace my status a local guide for few month today i got my status happy,"great ,,but I find very difficult to trace my status as local guide for few months.... today I got it..... happy.",0,"['great', 'find', 'difficult', 'trace', 'status', 'local_guide', 'month', 'today', 'get', 'status', 'happy']",0.002221625113403
202207,209838,386705,Microsoft Outlook,elsa colella,"May 23, 2019",1,outlook no good any more,outlook no good any more,0,"['outlook', 'good']",0.002224271773668
11709,12241,311860,Facebook,PK mandal,"March 20, 2019",1,add video play on background,add video play on background,0,"['add', 'video', 'play', 'background']",0.002241235962655
15349,16015,303684,Facebook,gladdys rivera,"March 31, 2019",2,it keep on disactivating my account,it keeps on disactivating my accounts,1,"['keep', 'disactivate', 'account']",0.002244576513187
82123,84978,59920,WhatsApp Messenger,,"March 9, 2019",5,status downloading is not proper status downloading doe not download status,status downloading is not proper it doesn't download status,1,"['status', 'downloading', 'be', 'not', 'proper', 'status', 'download', 'doe', 'not', 'download', 'status']",0.002251442220486
239427,248308,510041,Snapchat,Rutuja Gaikwad,"February 16, 2019",1,could be improved,Could be improved!,0,"['could', 'improve']",0.002254699691834
126870,131467,239603,Messenger – Text and Video Chat for Free,RAQUEL ORNELAS,"April 30, 2019",5,i can not load messenger application please help me thanks,I CAN'T LOAD MESSENGER APP PLEASE HELP ME THANKS,1,"['not', 'load', 'messenger', 'application', 'help', 'thank']",0.002257545024731
231611,240221,445110,Google Play Music,,"February 13, 2019",1,do not want it forced on me by goole disgraceful us valuable memory,Do not want it. Forced on me by Google. Disgraceful. Uses valuable memory.,0,"['do', 'not', 'want', 'force', 'goole', 'disgraceful', 'valuable', 'memory']",0.002267343700869
230027,238573,448873,Google Play Music,A Google User,"February 13, 2019",1,do not want it forced on me by goole disgraceful us valuable memory,Do not want it. Forced on me by Google. Disgraceful. Uses valuable memory.,0,"['do', 'not', 'want', 'force', 'goole', 'disgraceful', 'valuable', 'memory']",0.002267343700869
10126,10600,309128,Facebook,,"March 24, 2019",3,it was downloaded and was used by jane marie hinmanadomavicia now it will not open up why and it better not be hacked by many people that are not grandchild or daughter many people that are not grandchild or daughter are all on the internet or wed site are controlled by there own cell phone,it was downloaded and was used by joanne marie hinmanadomavicia now it won't open up why and it better not be hacked by many people that are not grandchildren or daughters they are all on the internet or wed sites are controlled by there own cell phones,0,"['download', 'use', 'jane', 'marie', 'not', 'open', 'better', 'not', 'hack', 'many', 'people', 'not', 'grandchild', 'daughter', 'many', 'people', 'not', 'grandchild', 'daughter', 'internet', 'would', 'site', 'control', 'cell', 'phone']",0.002282388751207
45099,46698,430317,Messenger – Text and Video Chat for Free,Servet Degirmencioglu,"March 14, 2019",2,where is application identification unit per user,Where is app identification unit # per user ?,0,"['be', 'application', 'identification', 'unit', 'user']",0.002295053649498
103997,107806,341412,Facebook,Dr. Smiffy MD,"April 19, 2019",1,atn to face-on you better turn my face-on back on if not i will sue this company and take everything away like your property your car and even this face-on it better be back on at midnight if not you will be taken to court cause i arnot playing game all i was doing was adding family only and then you removed my page for some odd reason i am not fake i am real,Attn to facebook you better turn my facebook back on if not i will sue this company and take everything away like your property your cars and even this facebook it better be back on at midnight if not you will be taken to court cause im not playing games. all i was doing was adding family only and then you removed my page for some odd reason i am not fake im 100% real,0,"['atn', 'face', 'well', 'turn', 'face', 'back', 'not', 'sue', 'company', 'take', 'everything', 'away', 'property', 'car', 'even', 'face', 'better', 'back', 'midnight', 'not', 'take', 'court', 'cause', 'arnot', 'play', 'game', 'do', 'add', 'family', 'remove', 'page', 'odd', 'reason', 'not', 'fake', 'real']",0.00232338989893
69247,71656,146260,Snapchat,ZaddyBrenda,"March 10, 2019",3,this update i hate this update so much why did they do this,"This update ,I hate it so much why did they do this ....",0,"['update', 'hate', 'update', 'much', 'do', 'do']",0.002334923280191
4484,4765,320704,Facebook,Future Heroes,"March 8, 2019",5,what the hell is going on do not show my dp in face-on this is not my problem this is all my friend say my problem please upgrade the face-on or face-on lite,what the hell is going on do not show my dp in fb this is not my problem this is all my friend says that problem. please upgrade the fb or fb lite,1,"['hell', 'be', 'go', 'do', 'not', 'show', 'dp', 'face', 'be', 'not', 'problem', 'be', 'friend', 'say', 'problem', 'upgrade', 'face', 'face', 'lite']",0.002364219800069
176027,182708,234804,Facebook,Faze Dazarrio Smith,"May 5, 2019",5,group message not me,goup messages not 4 me.,0,"['group', 'message', 'not']",0.002366474645923
58312,60366,460517,Microsoft Outlook,Sherry Clark,"March 27, 2019",3,i do not like the focusedother into option email come to the wrong into and i have tried and there seems to be no way to change it i liked it the way it was before,I don't like the focused/other inbox options. Email comes to the wrong inbox and I have tried and there seems to be no way to change it. I liked it the way it was before.,0,"['do', 'not', 'like', 'focusedother', 'option', 'email', 'come', 'wrong', 'have', 'try', 'seem', 'way', 'change', 'like', 'way']",0.00237236702856
237206,246022,517829,Snapchat,Janet Hill,"February 6, 2019",4,the funny face filter thing are not working since the last update i can see all of the funny face filter thing i can use but nothing happens when i chose one,The funny face filter things aren't working since the last update. I can see all of them I can use but nothing happens when I chose one.,0,"['funny', 'face', 'filter', 'thing', 'not', 'work', 'last', 'update', 'see', 'funny', 'face', 'filter', 'thing', 'use', 'choose']",0.002406137490016
175280,181933,233896,Facebook,Fifita leone,"May 6, 2019",5,see what will happen,see what will happen,0,"['see', 'happen']",0.002422503003107
119067,123387,538076,Maps - Navigate & Explore,A Google User,"April 12, 2019",4,singapore bus take way longer to travel than suggested by this application,Singapore buses take way longer to travel than suggested by this app,0,"['singapore', 'bus', 'take', 'way', 'longer', 'travel', 'suggest', 'application']",0.002425780588023
100117,103744,332974,Facebook,Kodak Amber,"April 30, 2019",1,ion like how ya changed the reaction brush,ion like how yall changed the reactions bruh 💯,0,"['ion', 'change', 'reaction', 'brush']",0.002434400771749
215961,224027,201635,Snapchat,Patricia Prasad,"May 24, 2019",1,most recent update removed the multiple select button from memory for some reason,most recent update removed the multiple select button from memories for some reason :(,0,"['recent', 'update', 'remove', 'multiple', 'select', 'button', 'memory', 'reason']",0.002453926634906
93359,96655,103572,Amazon Shopping,Rey Davis,"April 17, 2019",2,the application itself is great i can find anything i need i got the prime membership and even the next day take forever to get my stuff i waste the whole day waiting around for a package the timeframe that amazon give you is ridiculously widespread amazon just leave package on the door step and if you are not home then you take the chance of it being stolen if you are a prime member then you should be receiving your package at a decent time and not have to wait around all day for amazon,the app itself is great! I can find anything I need. I got the prime membership and even the next day takes forever to get my stuff. I waste the whole day waiting around for a package. the timeframe that Amazon gives u is ridiculously widespread! they just leave packages on the door step and if you're not home then u take the chance of it being stolen. if ur a prime member then u should be receiving your packages at a decent time and not have to wait around all day for them!,0,"['application', 'be', 'great', 'find', 'anything', 'nee', 'get', 'prime_membership', 'even', 'next', 'day', 'take_forever', 'get', 'stuff', 'waste', 'whole', 'day', 'wait', 'package', 'timeframe', 'amazon', 'give', 'be', 'ridiculously', 'widespread', 'amazon', 'leave', 'package', 'door', 'step', 'not', 'home', 'take', 'chance', 'steal', 'prime_member', 'receive', 'package', 'decent', 'time', 'not', 'have', 'wait', 'day', 'amazon']",0.002459075495334
232095,240725,446028,Google Play Music,Monique Berk,"February 11, 2019",3,music play not capable of moving or rewinding always restarts song,music play not capable of moving or rewinding always restarts song?,0,"['music', 'play', 'not', 'capable', 'moving', 'rewinde', 'always', 'restart', 'song']",0.002482855731083
248781,258019,5814,WhatsApp Messenger,,"February 14, 2019",1,nah you guy should really stop changing the emosi is on android and put back the original io emosi is these are really trash,Nahhhh you guys should really stop changing the emojI's on android and put back the original IOS emoji's These are really trash,0,"['nah', 'guy', 'really', 'stop', 'change', 'emosi', 'be', 'android', 'put', 'back', 'original', 'emosi', 'be', 'really', 'trash']",0.00249310748362
193875,201238,175826,Messenger – Text and Video Chat for Free,Scott Mckay,"May 25, 2019",1,dear face-on and goole erasing my old one star review will not make me give you a five star review,"Dear Facebook & Google, erasing my old one star reviews won't make me give you a five star review.",0,"['dear', 'face', 'goole', 'erase', 'old', 'star', 'review', 'not', 'make', 'give', 'five_star', 'review']",0.002505615230332
159438,165261,34405,WhatsApp Messenger,Achan Asha,"April 11, 2019",5,my video call it not clear,my video call it not clear,1,"['video', 'call', 'not', 'clear']",0.002521009414069
83241,86128,63202,WhatsApp Messenger,Aboli Athawale,"March 5, 2019",5,video call not clear,video calls not clear,1,"['video', 'call', 'not', 'clear']",0.002521009414069
183124,190042,562780,Google,Neil González,"May 4, 2019",1,i genuinely do not see why i need this but i get error in my other goole based aps without based aps i never use based aps happy to use goole product but this is unnecessary bulk on my phone,"I genuinely don't see why i need this but i get errors in my other Google based apps without it. i never use it, happy to use Google products but this is unnecessary bulk on my phone.",0,"['genuinely', 'do', 'not', 'see', 'need', 'get', 'error', 'goole', 'base', 'ap', 'base', 'ap', 'never', 'use', 'base', 'aps', 'happy', 'use', 'goole', 'product', 'be', 'unnecessary', 'bulk', 'phone']",0.00254289420266
69366,71781,146393,Snapchat,Koray,"March 9, 2019",3,the new ui is clean and better than before but my camera has been absolutely ruined and the text on my snap is bulky and horse and look nothing like my camera should with the setting on my phone samsung s i really hope this change soon,the new UI is clean and better than before. but my camera has been absolutely ruined and thw text on my snaps is bulky and horribe and looks nothing like it should with the settings on my phone. (Samsung S8) i really hope this changes soon,1,"['new', 'be', 'clean', 'well', 'camera', 'be', 'absolutely', 'ruin', 'text', 'snap', 'be', 'bulky', 'horse', 'look', 'nothing', 'camera', 'set', 'phone', 'samsung', 'really', 'hope', 'change', 'soon']",0.002550191535296
37908,39213,438672,Messenger – Text and Video Chat for Free,Cold Pepper,"March 2, 2019",3,bad black in dark mode the pure black make my eye getting tired quickly because the range of brightness and the bubble is color are not good on the pure black background,"Bad black in dark mode, the pure black make my eyes getting tired quickly because the range of brightness. And the bubbles's color are not good on the pure black background.",0,"['bad', 'black', 'dark_mode', 'pure', 'black', 'make', 'eye', 'get', 'tired', 'quickly', 'range', 'brightness', 'bubble', 'be', 'color', 'not', 'good', 'pure', 'black', 'background']",0.002557598057959
144299,149550,101234,Snapchat,Randi Marola,"April 1, 2019",3,it take too long to send a chat,it takes too long to send a chat,1,"['take', 'long', 'send', 'chat']",0.002558875461947
169228,175686,19224,WhatsApp Messenger,suresh dyre,"April 29, 2019",1,old old boring give some new feature,Old Old Boring .... give some new 🆕 feature,0,"['old', 'old', 'boring', 'give', 'new', 'feature']",0.002562628053268
36481,37731,436000,Messenger – Text and Video Chat for Free,Marwa Ben Zina,"March 9, 2019",1,they new monkey emosi is so ugly,They new monkey emojii is so UGHLAAAAAY 😠😠😠😠😠😠😠😠😠😠😠,0,"['new', 'monkey', 'emosi', 'be', 'ugly']",0.002581954037337
234137,242840,526727,Messenger – Text and Video Chat for Free,Zala Shailendrasinh,"February 18, 2019",1,too much daily update this application,too much... daily update this app.,0,"['much', 'daily', 'update', 'application']",0.002589292288888
216747,224840,203362,Snapchat,thcollegestudent,"May 19, 2019",1,an ad being projected onto me is probably the most disturbing thing i have even seen in my life i read about thing like that in book like fahrenheit and the fact that its a real thing exists say something about my culture and i find it frankly upsetting and unsettling,"An ad being projected onto me is probably the most disturbing thing I've even seen in my life. I read about things like that in books like farenheit 451 and the fact that its a real thing exists says something about my culture and I find it frankly, upsetting and unsettling.",0,"['ad', 'project', 'be', 'probably', 'disturb', 'thing', 'have', 'even', 'see', 'life', 'read', 'thing', 'book', 'fahrenheit', 'fact', 'real', 'thing', 'exist', 'say', 'something', 'culture', 'find', 'frankly', 'upsetting', 'unsettling']",0.002629022064565
91094,94272,52516,WhatsApp Messenger,vinni a,"March 19, 2019",3,i can not open my account info report,i can't open my account info report!!?,1,"['not', 'open', 'account', 'info', 'report']",0.002631722225206
5488,5799,323601,Facebook,Antz Viel,"March 1, 2019",1,marketplace glitch when you click an ad the page turn white,Marketplace glitch. When you click an Ad the page turns white.,1,"['marketplace', 'glitch', 'click', 'ad', 'page', 'turn', 'white']",0.002644449977869
198840,206344,192135,Messenger – Text and Video Chat for Free,Simon Gordon,"May 3, 2019",1,despite repeatedly telling face-on it could not have access to my phone contact it has still pulled face-on detail,"despite repeatedly telling facebook it could not have access to my phine contacts, it has still pulled their details.",1,"['repeatedly', 'tell', 'face', 'could', 'not', 'have', 'access', 'phone', 'contact', 'still', 'pull', 'face', 'detail']",0.002659377122318
234066,242767,526491,Messenger – Text and Video Chat for Free,Keyrun Magar,"February 17, 2019",1,what the hell my message all got self restricted whats hapeningatuser,What the hell my messages all got self destructed. whats happening????@messenger,1,"['hell', 'message', 'get', 'self', 'restrict', 's', 'hapeningatus']",0.002719293219778
98211,101758,354714,Facebook,Patty Davis,"April 5, 2019",3,ok some time get to many friend not in phone list wanted to be friend tack to long to remove,ok some times get to many friends not iny phone list wanted to be friends tackd to. long to remove,0,"['time', 'get', 'many', 'friend', 'not', 'phone', 'list', 'want', 'friend', 'tack', 'long', 'remove']",0.002740830452254
175888,182564,234630,Facebook,Mehwish Shaikh,"May 6, 2019",2,face-on block our authorized account many other aps that were logged in with face-on are also stopped now please recover and set your server,"Facebook blocks our authorized accounts. Many other apps that were logged in with facebook, are also stopped now. please recover and set your server",0,"['face', 'block', 'authorize', 'account', 'many', 'ap', 'log', 'face', 'also', 'stop', 'recover', 'set', 'server']",0.002744978656824
126711,131300,264380,Messenger – Text and Video Chat for Free,D.J. Pope,"April 2, 2019",3,people stop get my name on people stop to ask for friendship and i do not know people stop all men to all men are not on my face-on i have my face-on set to friend only,Peole stoll get my name on her to ask for friendship and I don't know them. All men to. These people are not on my facebook. I have my facebook set to friends only.,0,"['people', 'stop', 'get', 'name', 'people', 'stop', 'ask', 'friendship', 'do', 'not', 'know', 'people', 'stop', 'man', 'man', 'not', 'face', 'have', 'face', 'set', 'friend']",0.002755549258612
27401,28365,264680,Google Play Music,duane voth,"March 27, 2019",3,we can not tell what playlist a song is on need personal volume and nice to also have eq setting per song saved in the cloud also the application ui deception trying to sell radio station ie streaming and subscription instead of buying song is really freaking annoying,"We can't tell what playlists a song is on; need personal volume (and nice to also have eq) settings *per song* (saved in the cloud). Also, the app UI deceptions trying to sell ""radio"" stations (ie. streaming and subscriptions) instead of buying songs is REALLY freaking annoying.",1,"['not', 'tell', 'playlist', 'song', 'be', 'need', 'personal', 'volume', 'nice', 'also', 'have', 'eq', 'set', 'song', 'save', 'cloud', 'also', 'application', 'deception', 'try', 'sell', 'radio_station', 'stream', 'subscription', 'instead', 'buy', 'song', 'be', 'really', 'freak', 'annoying']",0.002762821134302
19510,20265,296876,Google,Werner ROBERTS,"March 7, 2019",3,no need to get exited its just an application and work most the time a its should,No need to get exited. Its just an app and works most the time as it should.,0,"['need', 'get', 'exit', 'application', 'work', 'time']",0.002773711673109
166279,172434,24394,WhatsApp Messenger,Bonisiwe Maureen,"April 21, 2019",5,there is a problem if you want to restore message,There is a problem if you want to restore messages,1,"['be', 'problem', 'want', 'restore', 'message']",0.002810675323083
167369,173583,27171,WhatsApp Messenger,SURESH Brijwal,"April 16, 2019",1,but aisha software h ye,Bhut Acsha software h ye,0,"['aisha', 'software']",0.002815464731571
172084,178646,223540,Facebook,Neil Caraccio,"May 21, 2019",4,the fact you can link out of face-on unlike twitter and linked is great and its community connection are strong i am not sure why the government press so hard on a platform for leading the way being the government are more open minded of course there will be bad apple and thing that occur,The fact you can link out of Facebook - unlike Twitter and LinkedIn is great and its community connections are strong. I'm not sure why the government presses so hard on a platform for leading the way Being they are more open minded of course there will be bad apples and things that occur.,0,"['fact', 'link', 'face', 'twitter', 'link', 'be', 'great', 'community', 'connection', 'strong', 'not', 'sure', 'government', 'press', 'hard', 'platform', 'lead', 'way', 'government', 'open', 'minded', 'course', 'bad', 'apple', 'thing', 'occur']",0.00282086494834
110668,114686,483755,Google,The Bear's Hiking & Outdoorsmans Club Hiking Club,"April 24, 2019",1,if i could delete goole completely from this phone i would goole and face-on seem to be run either by anti american or terrorist blocking the truth doe not make the truth true,If i could delete Google completely from this phone i would. Google and Facebook seem to be Run either by Anti Americans or Terrorists . Blocking the truth doesn't make it true .,0,"['could', 'delete', 'goole', 'completely', 'phone', 'would', 'goole', 'face', 'seem', 'run', 'anti', 'american', 'terrorist', 'block', 'truth', 'doe', 'not', 'make', 'truth', 'true']",0.002833113100728
130467,135228,246727,Messenger – Text and Video Chat for Free,Win Kyaw Moe,"April 20, 2019",5,i want update version,I Wantto Update Version,0,"['want', 'update', 'version']",0.002840434610308
197142,204598,187106,Messenger – Text and Video Chat for Free,Ishrat Jahan Sanji,"May 8, 2019",5,i want an update version please,i want an update version plz,0,"['want', 'update', 'version']",0.002840434610308
103389,107159,340179,Facebook,Win Kyaw Moe,"April 20, 2019",5,i want update version,I Wantto Update Version,0,"['want', 'update', 'version']",0.002840434610308
141522,146685,405512,Microsoft Outlook,Caitlin Spriggs,"April 21, 2019",1,big grin day by b managed oz cbi,bg dys by b managed ozm zbi,0,"['big', 'grin', 'day', 'manage', 'cbi']",0.002866394029351
101666,105356,334864,Facebook,Soumik Debnath,"April 26, 2019",2,bad face-on yes later dude no did you bad want,bad facebook yes ld no did you bad want,0,"['bad', 'face', 'later', 'dude', 'do', 'bad', 'want']",0.002868930049937
82737,85606,62122,WhatsApp Messenger,,"March 9, 2019",1,whatsit have make the world a global village,whatsapp have make the world a global village,0,"['have', 'make', 'world', 'global', 'village']",0.0028737022622
48103,49789,417017,Messenger – Text and Video Chat for Free,A Google User,"March 30, 2019",1,where the icon application marker,Wheres the icon / app marker?,0,"['icon', 'application', 'marker']",0.002895968451643
233993,242694,526272,Messenger – Text and Video Chat for Free,TOLLYWOOD GARAM,"February 17, 2019",5,messenger good audio and video call but my story video and sound quality converted very bad when unload fixed the problem,messenger good audio and video call. but my story video and sound quality converted very bad when upload... fixed the problem...,0,"['messenger', 'good', 'audio', 'video', 'call', 'story', 'video', 'sound', 'quality', 'convert', 'bad', 'unload', 'fix', 'problem']",0.002919466292844
49943,51727,461475,Microsoft Outlook,beavislodz,"March 26, 2019",3,calendar meeting disappear and do not appear in the application very basic application though it is still on microsoft email account,Calendar meeting dissappear and do not appear in the app! very basic app. Though it is still on Microsoft email account.,0,"['calendar', 'meeting', 'disappear', 'do', 'not', 'appear', 'application', 'basic', 'application', 'though', 'be', 'still', 'microsoft', 'email', 'account']",0.002921965620353
5010,5301,322386,Facebook,,"March 9, 2019",1,hey there when i restart my device all face-on aps stop opening only corresponding icon is shown on tapping only corresponding icon is response le,"HEY, there when i restart my device all facebook apps stops opening only corresponding icon is shown, on tapping it's response less.",0,"['restart', 'device', 'face', 'aps', 'stop', 'open', 'correspond', 'icon', 'be', 'show', 'tap', 'correspond', 'icon', 'be', 'response']",0.002932067857976
231244,239838,452200,Google Play Music,Ganesh murthy2.0,"February 17, 2019",1,nasty version of the year but ok we can use,nasty version of the year but ok we can use,0,"['nasty', 'version', 'year', 'use']",0.002958152547973
224642,233015,123742,WhatsApp Messenger,Himanshu Dhawan,"May 1, 2019",1,it is time pas application,it is time pass app,0,"['be', 'time', 'pas', 'application']",0.002961258270413
235070,243815,528534,Messenger – Text and Video Chat for Free,Md Ridoy Hossain,"February 28, 2019",5,that is great but slow,that's great but slow,0,"['be', 'great', 'slow']",0.002965509146874
46177,47795,431899,Messenger – Text and Video Chat for Free,,"March 13, 2019",1,all of a sudden today i can no longer send voice clip a a busy multi taking mom i rely on this feature also my thumb are all typed out boo,"All of a sudden (today) I can no longer send voice clips. As a busy multi tasking mom, I rely on this feature. Also, my thumbs are all typed out! Boo!",0,"['sudden', 'today', 'longer', 'send', 'voice_clip', 'busy', 'multi', 'take', 'mom', 'rely', 'feature', 'also', 'thumb', 'type', 'boo']",0.002999166156942
