index,Unnamed: 0,id,appTitle,userName,date,score,text,original_text,Bug_report,comment,margins
165604,167618,39746,WhatsApp Messenger,Ravi i like Ravi,"April 1, 2019",3,mn zea i nm de l a were no red mm luke sg jc z is mn,"473-MN . zea I NMs,, de l .a were no red MNM kuke SG jc Z's? Mmn,nnn",0,"['zea', 'nm', 'red', 'luke', 'be', 'mn']",0.00420307871015
44939,45541,427239,Messenger – Text and Video Chat for Free,The Trio kids,"March 18, 2019",4,good application great for all age but can be very slow at time do not really like the new update took a while to get used to,"Good app great for all ages but can be very slow at times, dont really like the new update took a while to get used to",0,"['good', 'application', 'great', 'age', 'slow', 'time', 'do', 'not', 'really', 'new', 'update', 'take', 'while', 'get', 'use']",0.00420929297394
125044,126539,252906,Messenger – Text and Video Chat for Free,debasmita kundu,"April 14, 2019",4,there is no voice massage,there is no voice massage....,1,"['be', 'voice', 'massage']",0.004254788873312
188252,190673,452922,Google Play Music,Amarchand 8290,"May 31, 2019",3,hthtrth tt tytghthththt h get tytghthththt try tab fr hghghghghgty thank you ttg tt gt tt tt tt gt t tt gt tt the tt t ht t gh get tt h tt t th tt tg tt t get tt t tt t tt t t t tt t,"hthttttttrttttttth. ttttttt ttyttgghhtthtthtthttt h rget ttyttgghhtthtthtthtttt try tttttttttttttttfb fr hhhhhhhhhhghhhhhhhhhhhghhhhghhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhghggtty ty tttttttttttttttttttttgttg. tt. gt.. ttt. tt.. tt.. gtt. t. tttt.. ggtt. tt. thg. tt. t. ht. t.. ggh. hghtt.. tt. h. tt. t. tth. tt.. ttg. tgt. t. ght.. tt., t,. tt.? t, ttt. t. t.? t. t🏴t. t",0,"['hthtrth', 'tytghthththt', 'get', 'tytghthththt', 'try', 'tab', 'hghghghghgty', 'thank', 'ttg', 'tt', 'gh', 'get', 'th', 'tg', 'get']",0.004287093130825
177710,180037,228508,Facebook,Mohd Ishrat,"May 14, 2019",3,m m v why b why young manvmcnrbv,5 ĺ.m555.5..... m . . .v m......y.. b 5 y.. ym.vvmc.nrbv,0,"['young', 'manvmcnrbv']",0.004324658209461
205838,208481,398126,Microsoft Outlook,Mike Strausbaugh,"May 1, 2019",3,overall good wished it had the ability to sweep all email with same email address on the mobile version,"overall good!!!!! wished it had the ability to sweep all email with same email addresses, on the mobile version.",0,"['overall', 'good', 'wished', 'ability', 'sweep', 'email', 'email', 'address', 'mobile', 'version']",0.004340018724622
177150,179477,226344,Facebook,Subhash Vohra,"May 14, 2019",3,it is comparatively modified only nothing special,It is comparatively modified only. Nothing special.,0,"['be', 'comparatively', 'modify', 'nothing', 'special']",0.00436849189066
249569,252643,516931,Snapchat,Chelsie Veliz,"February 20, 2019",4,every singletime i open this application my phone instantly overhead and shuts off,Every single.time i open this app my phone instantly overheats and shuts off 😞😞,1,"['singletime', 'open', 'application', 'phone', 'instantly', 'overhead', 'shut']",0.004376921713563
51676,52374,462798,Microsoft Outlook,A Google User,"March 27, 2019",4,it is a very useful application yet sometimes nothing load in but that is very rare,"It's a very useful app yet sometimes nothing loads in, but that is very rare",1,"['be', 'useful', 'application', 'sometimes', 'nothing', 'load', 'be', 'rare']",0.004387256344019
68178,69044,142905,Snapchat,Weston Edwards Jr,"March 14, 2019",3,this application was time better without the update,"This app was 1,000 times better without the update",1,"['application', 'time', 'better', 'update']",0.00441561851912
134675,136305,249588,Messenger – Text and Video Chat for Free,abdo mohamed,"April 16, 2019",4,in my honor play device chat head closed while am typing i need solve this problem,in my honor play devive.. chat head closed while iam typing.. i need solve this problem,1,"['honor', 'play', 'device', 'chat_head', 'close', 'type', 'need', 'solve', 'problem']",0.004427162476765
131700,133286,242877,Messenger – Text and Video Chat for Free,Carlyle Gean Lumactud,"April 30, 2019",3,the chat experience is great however there are missing feature that i would like to point out missing group tab this is important specially when you and your friend family classmate have group chat can able to send file ie word excel pt other than the above missing feature face-on messenger is great star for now i will update my review once those feature will materialize,"the chat experience is great, however there are missing features that i would like to point out. 1.) missing group tab. this is important specially when you and your friends, family, classmates have group chats. 2.) can able to send files (i.e. word, excel, ppt). other than the above missing feature facebook messenger is great. 3 stars for now. i'll update my review once those feature will materialize",0,"['experience', 'be', 'great', 'however', 'miss', 'feature', 'would', 'like', 'point', 'miss', 'group', 'tab', 'be', 'important', 'specially', 'friend', 'family', 'classmate', 'have', 'group', 'chat', 'able', 'send', 'file', 'word', 'excel', 'miss', 'feature', 'face', 'messenger', 'be', 'great', 'star', 'update', 'review', 'feature', 'materialize']",0.00444910273976
135154,136788,250339,Messenger – Text and Video Chat for Free,Eve Dandy,"April 19, 2019",4,so far it has been great but now it is not working,so far it has been great but now it's not working,1,"['far', 'be', 'great', 'be', 'not', 'work']",0.004450886908035
254453,257593,5350,WhatsApp Messenger,Dede Masrap,"February 14, 2019",4,simple but sadly can not send large file,simple but sadly can not send large files,0,"['simple', 'sadly', 'not', 'send', 'large', 'file']",0.004458889567162
88016,89075,42229,WhatsApp Messenger,Robin Ishu,"March 30, 2019",3,my friend some time misunderstanding group in whatsit he left two or three time he is my close friend always i add in group but more then time why you not allowed more time or time in group,my friend some time misunderstanding group in whatsapp he left two or three times he is my close friend always I add in my group but more then 4 time why you not allowed more time 4 or 6 times in our group,0,"['friend', 'time', 'group', 'leave', 'time', 'be', 'close', 'friend', 'always', 'add', 'group', 'time', 'not', 'allow', 'time', 'time', 'group']",0.004459093587933
206503,209157,385491,Microsoft Outlook,A Google User,"May 29, 2019",4,just missing the option to assign category to mail,just missing the option to assign catagories to emails,0,"['miss', 'option', 'assign', 'category', 'mail']",0.004477763490137
229098,231968,120647,WhatsApp Messenger,Ankit Verma,"May 7, 2019",3,dear mera phone me nd whatsit ka option h m use use kr ra tha pr bn kyu ara h sir,Dear mera phone me 2nd whatsapp ka option h m usme use kr ra tha pr bnn kyu aara h sir,0,"['dear', 'mera', 'phone', 'nd', 'ka', 'option', 'use', 'use', 'kr', 'tha', 'kyu', 'sir']",0.004480712690223
165127,167130,39168,WhatsApp Messenger,Vague,"April 4, 2019",4,but where is the west side emosi,But where is the west side emoji ?,0,"['be', 'west', 'side', 'emosi']",0.004521759723454
244210,247225,508458,Snapchat,Lana Abu Sabha,"February 12, 2019",3,still have many bug try some exception dude,Still have many bugs !     Try some exceptions dudes !!,1,"['still', 'have', 'many', 'bug', 'try', 'exception', 'dude']",0.004545465176149
160054,161976,564409,WeChat,im kelly,"April 25, 2019",3,please update some useful function edit in moment post so we no need to delete the whole post n report back thanks,"pls update some useful function EDIT in moment post ,so we no need to delete the whole post n repost bck 🙄 Thanks",0,"['update', 'useful', 'function', 'edit', 'moment', 'post', 'need', 'delete', 'whole', 'post', 'report', 'back', 'thank']",0.004552302865651
191887,194372,371385,Maps - Navigate & Explore,Kalsain Boy,"May 16, 2019",1,please add high quality picture of india and their state,Please Add High Quality Pictures Of India And Their States,0,"['add', 'high', 'quality', 'picture', 'india', 'state']",0.004554543513491
123056,124530,541632,Maps - Navigate & Explore,Charlee Hildebrand,"April 16, 2019",3,please add the ability to indicate redirect for accident such a left-right or lane of highway blocked off so people can be aware a soon a possible to switch lane,please add the ability to indicate redirects for accidents (such as left/right (1 or 2) lane of highway blocked off) so people can be aware as soon as possible to switch lanes.,0,"['add', 'ability', 'indicate', 'redirect', 'accident', 'leave', 'right', 'lane', 'highway', 'block', 'people', 'aware', 'soon_possible', 'switch', 'lane']",0.004572020454297
164607,166599,37610,WhatsApp Messenger,A Google User,"April 7, 2019",3,now improving a bite clear video and voice call congrats but more improvement,Now improving a bite clear video and voice calls. congrats but more improvement,0,"['improve', 'bite', 'clear', 'video', 'voice', 'call', 'congrat', 'improvement']",0.004586814111129
243170,246178,518043,Snapchat,Hanin El,"February 17, 2019",4,good but when i am on a call i would like to be on other chat but a call doe not end,good but when I am on a call I would like to be on other chats but the call doesn't end,1,"['good', 'call', 'would', 'like', 'chat', 'call', 'doe', 'not', 'end']",0.004608819242395
136991,138638,408604,Microsoft Outlook,Cody Nash,"April 6, 2019",3,work well most of the time would love a dark mode,works well most of the time. would love a dark mode.,0,"['work', 'well', 'time', 'would', 'love', 'dark_mode']",0.004649605754945
9235,9457,306353,Facebook,A Google User,"March 30, 2019",3,seeing tidal ditangapi dan lamb,sering tidak ditanggapi dan lambat,0,"['see', 'tidal', 'ditangapi', 'dan', 'lamb']",0.004662333706054
184307,186700,551045,Google,A Google User,"May 30, 2019",3,love mean lake of saro ocean of tear vary of death and end of life could you follow it,love means lake of sarrow ocean of tears vallry of death and end of life. could you follow it . ......,0,"['love', 'mean', 'lake', 'saro', 'ocean', 'tear', 'vary', 'death', 'end', 'life', 'could', 'follow']",0.00466543864784
166449,168488,40709,WhatsApp Messenger,Aaisha Sharma,"April 3, 2019",3,good application nd doe not hang very much,gud app nd does not hang very much,0,"['good', 'application', 'doe', 'not', 'hang', 'much']",0.004737795889789
215750,218465,212307,Snapchat,Charlotte Nunan,"May 6, 2019",3,what the hell have you done bye privacy hi stalker,"What the hell have you done? Bye privacy, hi stalkers.",0,"['hell', 'have', 'do', 'privacy', 'stalker']",0.004760895668007
96804,98009,345433,Facebook,Partha das পার্থ দাস,"April 14, 2019",3,i loss gb rom,i loss 1.7 gb rom,0,"['loss', 'gb', 'rom']",0.004784583634387
65880,66723,139127,Snapchat,Jaz Barfield,"March 21, 2019",3,is it possible to unload my snap instantly instead of having to choose weather i want to send instead of having to choose weather to a group chat,is it possible to upload my snaps instantly instead of having to choose weather I want to send them to a group chat,0,"['be', 'possible', 'unload', 'snap', 'instantly', 'instead', 'have', 'choose', 'weather', 'want', 'send', 'instead', 'have', 'choose', 'weather', 'group', 'chat']",0.004801030889398
70774,71674,146278,Snapchat,Kevin Forsyth,"March 8, 2019",4,the new update ruined the application i am going to delete the new update you should too,"The new update ruined the app. I'm going to delete it, you should too",1,"['new', 'update', 'ruin', 'application', 'go', 'delete', 'new', 'update']",0.004810564362744
160645,162571,565733,WeChat,Lehan Edirisinghe,"April 8, 2019",3,i did not like it i guess it is an acquired taste to like this application people in china like this but i do not because it feel overwhelming you do not expect your grandma to like it either i prefer simple single purpose trusted aps this application also feel invasive,"I didn't like it. I guess, it's an acquired taste to like this application. People in China like this. But I do not because it feels overwhelming, you don't expect your grandma to like it either. I prefer simple, single purpose, trusted apps. The app also feels invasive.",0,"['do', 'not', 'like', 'guess', 'be', 'acquire', 'taste', 'like', 'application', 'people', 'china', 'do', 'not', 'feel', 'overwhelming', 'do', 'not', 'expect', 'grandma', 'like', 'prefer', 'simple', 'single', 'purpose', 'trust', 'aps', 'application', 'also', 'feel', 'invasive']",0.004822715715919
74603,75525,133433,Snapchat,AAA,"March 17, 2019",4,it reply enjoy snap chat it letsie connect with my friend and family but it never let is me save picture to camera roll so i got s them and it letsie is big boy annoying please fix this,"It rewlly enjoy snap chat, it lets.me connect with my friends and family but it never let's me save pictures to camera roll so i got ss them and it is big boy annoying please fix this.",1,"['reply', 'enjoy', 'snap', 'letsie', 'connect', 'friend', 'family', 'never', 'let', 'be', 'save', 'picture', 'camera_roll', 'get', 'letsie', 'be', 'big', 'boy', 'annoy', 'fix']",0.004838790759201
199043,201622,177085,Messenger – Text and Video Chat for Free,Vipin Gupta,"May 25, 2019",3,application is very heavy,app is very heavy,1,"['application', 'be', 'heavy']",0.004867367719031
216766,219499,214273,Snapchat,Lucy Morley,"May 7, 2019",4,it sometime doe not open for me but i love it it is a great way to talk to friend and family,it sometime doesn't open for me but i love it it is a great way to talk to friends and family,1,"['sometime', 'doe', 'not', 'open', 'love', 'be', 'great', 'way', 'talk', 'friend', 'family']",0.004874951083863
45381,45992,428505,Messenger – Text and Video Chat for Free,,"March 16, 2019",4,i am not getting the dark mood in messenger any help out there,I am not getting the dark mood in messenger.... Any help out there,1,"['not', 'get', 'dark_mood', 'messenger', 'help']",0.004875692575253
152601,154455,93297,Snapchat,HOLY MINISTRIES,"April 12, 2019",4,we indian doe not need this application,👎👎 we Indians doesn't need this app..,0,"['indian', 'doe', 'not', 'need', 'application']",0.004881075487892
195419,197968,381041,Maps - Navigate & Explore,Karine Godin,"May 4, 2019",3,i love the application most of the time but would the application be possible to correct direction when it doe not take you where you wanted rather than just asking if it were the good direction or not,I love the app most of the time. But would it be possible to correct directions when it doesn't take you where you wanted rather than just asking if it were the good directions or not?,0,"['love', 'application', 'time', 'would', 'application', 'possible', 'correct', 'direction', 'doe', 'not', 'take', 'want', 'rather', 'ask', 'good', 'direction', 'not']",0.004901688896088
79014,79983,569112,WeChat,Karpoor Rahman,"March 7, 2019",3,please give clear chat option can not delete mug one bye one,Please give clear chat option can't delete msgs one bye one,0,"['give', 'clear', 'chat', 'option', 'not', 'delete', 'mug']",0.004913836341884
48749,49395,415923,Messenger – Text and Video Chat for Free,Arthur Berry,"March 31, 2019",3,it is telling me i have message atuser there nothing there,it is telling me I have 9 messages a@nd there nothing there,1,"['be', 'tell', 'have', 'message', 'nothing']",0.004925653812746
217128,219866,214973,Snapchat,Ryan B,"May 5, 2019",4,it is great for communication and a quick camera but could you please fix the link attachment on story for samsung because it a pretty irritating,It's great for communication and a quick camera but could you please fix the link attachment on stories for samsung because its a pretty irritating :(,1,"['be', 'great', 'communication', 'quick', 'camera', 'could', 'please', 'fix', 'link', 'attachment', 'story', 'samsung', 'pretty', 'irritating']",0.004947438747772
40560,41080,442941,Messenger – Text and Video Chat for Free,Shantel Massey,"March 2, 2019",3,too many update too often,too many updates too often,0,"['many', 'update', 'often']",0.004967757211307
82919,83931,56776,WhatsApp Messenger,Yahya Ahmad,"March 16, 2019",3,do not have the option to hide chat,Don't have the option to hide chats,0,"['do', 'not', 'have', 'option', 'hide', 'chat']",0.005026309927646
155123,157006,78473,Snapchat,Ankur Singh,"April 27, 2019",3,the application is awesome but evan spiegel is a dumb as do not mess with u indian,the app is awesome but EVAN SPIEGAL is a dumb ass. dont mess with us Indians.,0,"['application', 'be', 'awesome', 'evan_spiegel', 'be', 'dumb', 'do', 'not', 'mess', 'indian']",0.005038841416906
60759,61566,148508,Snapchat,twinkel player,"March 7, 2019",3,can you bring back flashback and let me make custom story in my memory,Can you bring back flashbacks and let me make custom stories in my memories?,0,"['bring_back', 'flashback', 'let', 'make', 'custom', 'story', 'memory']",0.005055734665401
113060,114478,483194,Google,Zach Bartley,"April 29, 2019",3,b f tv h b b h grin v b b t b b hb dc ed nv n c j are cf cfc ef cdc fc fc d sic c cc dc tt dc cf fc cx cc did xx cd ex girlfriend rd cng non bcg bcg non bc xswxz zaza aziz a xx n mn be we ed,"b. f gtv. h. b b. h. g v b b t b. b HB dc ed NV n c. j. r. GCF CFC ef,,. CDC FC FC d SVC c CVC DC🍐🍐🍆🍆 🍉🍐🍒 🍥🍥🍡 🍥🍥. :-|:-| ^_^(TT):-|🍛 🍡🍛. 🥘🥘🍤🍰 DC c,f FC CX CXC DVD XCX CD ex gf Rd CNG nbn BCBG BCBG nbn B~C. xxswx,z Zaza Azaz az XCX .n MN be we eedx",0,"['tv', 'grin', 'dc', 'ed', 'nv', 'cfc', 'cdc', 'fc', 'fc', 'cc', 'dc', 'cc', 'do', 'cd', 'girlfriend', 'rd', 'cng', 'non', 'bcg', 'bcg', 'xswxz', 'zaza', 'aziz', 'mn', 'ed']",0.005072179449693
94904,96055,102562,Amazon Shopping,Fabian Castillo,"April 21, 2019",3,it never read the barcode when i scan it,it never reads the barcode when I scan it,1,"['never', 'read', 'barcode', 'scan']",0.005142973638152
188664,191091,453940,Google Play Music,K L,"May 16, 2019",4,go to album and go to artist menu item gone slick new ui but not impressed that that the two menu item have been removed please offer a premium hireslosles tier,"""Go to album"" and ""Go to artist"" menu items gone Slick new UI, but not impressed that that the two menu items have been removed. Please offer a ""premium"" hi-res/lossless tier.",0,"['go', 'album', 'go', 'artist', 'menu', 'item', 'go', 'slick', 'new', 'ui', 'not', 'impress', 'menu', 'item', 'have', 'be', 'remove', 'offer', 'premium', 'hireslosle', 'tier']",0.005150493165435
230537,233416,106264,WhatsApp Messenger,Break Out!!!,"May 26, 2019",3,i have a problem i receive whatsit message in my normal messaging application why is that so and how do i repair a problem,I have a problem. I receive WhatsApp messages in my normal messaging app. why is that so and how do I repair it?,1,"['have', 'problem', 'receive', 'message', 'normal', 'messaging', 'application', 'be', 'do', 'repair', 'problem']",0.005152287921822
148973,150789,87690,Snapchat,rebecca flett,"April 20, 2019",4,it is cool but people that are not your age can add you and people that are not your age can see where you live and people that are not your age can take you,it's cool but people that are not your age can add you and they can see where you live and they can take you!!!!!,0,"['be', 'cool', 'people', 'not', 'age', 'add', 'people', 'not', 'age', 'see', 'live', 'people', 'not', 'age', 'take']",0.00516070288218
217138,219877,214984,Snapchat,Steven Bajdo,"May 1, 2019",4,work a lot better i still happy with update i never have a issue i do not usually he all the feature that a people us only issue are slow and when i snap video or photo the temperature are wrong my house outside temp my house outside temp really f but this application said f the all weather station application said f when i go outside it feel like f this application temperature all wrong my house outside temp b,work a lot better! i still happy with update. i never have a issues. i dont usually uee all the features that a people uses. only issues are slow and when I snap video or photo. the temperature are wrong. my house outside temp. it really 78f. but this app said 71f. the all weather station app said 78f. when I go outside. it feel like 79f. this app temperature all wrong. it bs,0,"['work', 'lot', 'better', 'still', 'happy', 'update', 'never', 'have', 'issue', 'do', 'not', 'usually', 'feature', 'people', 'issue', 'slow', 'snap', 'video', 'photo', 'temperature', 'wrong', 'house', 'temp', 'house', 'temp', 'really', 'application', 'say', 'weather', 'station', 'application', 'say', 'go', 'feel', 'application', 'temperature', 'wrong', 'house', 'temp']",0.005164831282238
50864,51556,420514,Messenger – Text and Video Chat for Free,Luis Angel Machorro ™,"March 27, 2019",3,fatal est. muy peada why la verbal le meter para cost que ni siren est. muy instil como para que pete ma de mb solo defence lo m important why que pete menu esso mb bajenlos a lo que ant a mb why por cert la video lambda stan fear linen mala alida est. major line para racer video lambda pero al menu ya se ven mi amigo en lea no que no se mean,"¡¡FATAL!! Esta muy pesada y la verdad le meten puras cosas que ni sirven, esta muy inutil como para que pese mas de 150MB, solo dejenle lo más importante y que pese menos, esos 150MB bajenlos a lo que antes, a  80MB y por cierto, las video llamadas estan feas, tienen mala calidad, esta mejor LINE para hacer video llamadas pero al menos ya se ven mis amigos en línea, no que no se veían.",0,"['fatal', 'est', 'muy', 'peada', 'verbal', 'meter', 'para', 'cost', 'que', 'ni', 'siren', 'est', 'muy', 'instil', 'como', 'para', 'que', 'pete', 'solo', 'defence', 'lo', 'important', 'que', 'pete', 'menu', 'esso', 'mb', 'bajenlo', 'ant', 'video', 'lambda', 'stan', 'fear', 'linen', 'mala', 'alida', 'e', 'major', 'line', 'para', 'racer', 'video', 'lambda', 'pero', 'menu', 'mi', 'amigo', 'mean']",0.005173865171374
42273,42827,421419,Messenger – Text and Video Chat for Free,Kender Szabolcs,"March 26, 2019",4,i can not turn dark mode on hawes mate lite,I can't turn dark mode on. Huawei Mate 20 lite,1,"['not', 'turn', 'hawes_mate', 'lite']",0.005183661886675
174709,177020,126448,Amazon Shopping,Jared Gove,"May 14, 2019",3,mm l i have z,MNM l I have z,0,"['mm', 'have']",0.005224972279518
161410,163345,29764,WhatsApp Messenger,Hrishi kesh,"April 20, 2019",3,please include group staring or separate compartment to group only,please include group staring or seprate compartment to groups only...,0,"['include', 'group', 'stare', 'separate', 'compartment', 'group']",0.005231804917986
94884,96035,102533,Amazon Shopping,Brian Beckett,"April 22, 2019",3,good quality product however good quality product doe not fit on the standard shower head holder this mean good quality product awkward when using a good quality product will not sit in the standard shower head holder also awkward when you have finished using good quality product a there is no place to hang good quality product up,"Good quality product, however, it doesn't fit on the standard shower head holder. This means its awkward when using as it won't sit in the holder, also awkward when you have finished using it as there is no place to hang it up!",0,"['good', 'quality', 'product', 'however', 'good', 'quality', 'product', 'doe', 'not', 'fit', 'standard', 'shower', 'head', 'holder', 'mean', 'good', 'quality', 'product', 'awkward', 'use', 'good', 'quality', 'product', 'not', 'sit', 'standard', 'shower', 'head', 'holder', 'also', 'awkward', 'have', 'finish', 'use', 'good', 'quality', 'product', 'be', 'place', 'hang', 'good', 'quality', 'product']",0.005282831472628
162318,164266,31232,WhatsApp Messenger,Sajal Chaplot,"April 14, 2019",4,well its pretty awesome no doubt about that would have given star if its had a group tab differently it is difficult and quite time consuming to search group chat among regular chat since all group are not active daily all group go downcast which creates mess would like to have an update with this issue fixed,Well its pretty awesome no doubt about that. Would have given 5 stars if it had a group tab differently. It is difficult and quite time consuming to search group chats among regular chats . Since all groups are not actuve daily they go downlist which creates mess. Would like to have an update with this issue fixed.,0,"['pretty', 'awesome', 'doubt', 'would', 'have', 'give', 'star', 'group', 'tab', 'differently', 'be', 'difficult', 'quite', 'time', 'consume', 'search', 'group', 'chat', 'regular', 'chat', 'group', 'not', 'active', 'daily', 'group', 'go', 'downcast', 'create', 'mess', 'would', 'like', 'have', 'update', 'issue', 'fix']",0.005321948157911
204073,206690,192944,Messenger – Text and Video Chat for Free,Gaurav Malviy,"May 8, 2019",4,add new additional tone is for message,Add new additional tone's for messages.,0,"['add', 'new', 'additional', 'tone', 'be', 'message']",0.005330103626386
141627,143348,400827,Microsoft Outlook,A Google User,"April 29, 2019",4,unable to open many type of file extension,Unable to open many types of file extensions.,1,"['unable', 'open', 'many', 'type', 'file', 'extension']",0.005331769592822
151208,153049,90875,Snapchat,kyler buck,"April 16, 2019",4,bc my streak go away and the update suck,bc my streaks go away and the updates suck,1,"['streak', 'go', 'away', 'update', 'suck']",0.005348506565093
69386,70273,144737,Snapchat,cactus& pumkin,"March 13, 2019",2,in pec kda alicia had filmed video lack tam amazing un tad emu siesta let nojauna snapchatu un tad man neat fauna atjauninjus vai ar ta ka drug iepriekjs sauna ir distal un tagan man kate dieu jna snapshot no fauna,"ik pec kāda laiciņa kad filmeju video, laiks tam samazinās un tad esmu spiesta lādēt nojauna SNAPCHATU un tad man nepatīk jaunais atjauninājus vai arī, tas ka draugu iepriekšējās sarunas ir dzēstas. un tagad man katru dienu jākačā SNAPCHATS no jauna😡🤬😡🤮",0,"['kda', 'alicia', 'film', 'video', 'lack', 'tam', 'amazing', 'tad', 'siesta', 'let', 'nojauna', 'snapchatu', 'tad', 'man', 'neat', 'fauna', 'atjauninju', 'ta', 'drug', 'iepriekjs', 'sauna', 'ir', 'distal', 'tagan', 'man', 'kate', 'dieu', 'jna', 'snapshot', 'fauna']",0.005371281304675
45038,45645,427404,Messenger – Text and Video Chat for Free,,"March 16, 2019",3,it is good but not at all in voice and video calling,it is good but not at all in voice & videos calling,1,"['be', 'good', 'not', 'voice', 'video', 'calling']",0.005380540900869
221397,224200,201999,Snapchat,Zuber Raza Khan,"May 26, 2019",1,get out of this application that speaks wrong about our india our india is said to be poor remove this application that speaks wrong about our india,"Get out of this app that speaks wrong about our India, India is said to be poor, remove this app",0,"['get', 'application', 'speak', 'wrong', 'india', 'india', 'be', 'say', 'poor', 'remove', 'application', 'speak', 'wrong', 'india']",0.005417188232919
144317,146088,404718,Microsoft Outlook,Joe Pinilla,"April 6, 2019",3,better than previous version still slower than checking online,Better than previous version. Still slower than checking online.,0,"['well', 'previous_version', 'still', 'slow', 'check', 'online']",0.005429088684552
93796,94916,53218,WhatsApp Messenger,Mandeep Singh,"March 20, 2019",3,hi team how about adding an option of sharing your profile pic setting except a particular contact,Hi team! How about adding an option of sharing your profile pic setting except a particular contact(s) ....,0,"['team', 'add', 'option', 'share', 'profile_pic', 'setting', 'particular', 'contact']",0.005431022718783
195927,198485,363561,Maps - Navigate & Explore,singh manpreet,"May 30, 2019",3,this application is not updated phone map is getting better than this map application,this app is not updated. iPhone map is getting better than this Map app,0,"['application', 'be', 'not', 'update', 'phone', 'map', 'be', 'get', 'well', 'map', 'application']",0.005468177552003
12739,13014,312722,Facebook,Claire Reynolds,"March 21, 2019",4,useful but often full of annoying bug update happen so often that sometimes they create more problem than they solve,"Useful, but often full of annoying bugs. Updates happen so often that sometimes they create more problems than they solve.",1,"['useful', 'often', 'full', 'annoying', 'bug', 'update', 'happen', 'often', 'sometimes', 'create', 'problem', 'solve']",0.005468322712368
198414,200992,175089,Messenger – Text and Video Chat for Free,Nick Anime,"May 31, 2019",5,it force close it self and i can not open it,it force close it self and i cant open it,1,"['force_close', 'self', 'not', 'open']",0.005476224936551
897,1012,519796,Amazon Shopping,BJ Halyaman,"March 25, 2019",3,application need to be fixed when you attempt to access enlarged view in the application it is a at best proposition a lot of the time you get no image available placeholder however when accessing your site via a browser the picture come up of the time i am deducting a from my original remark because of this if a browser can display your page properly certainly your dedicated application should,"App needs to be fixed. When you attempt to access enlarged view in the app, it is a , at best, 50-50 proposition. a lot of the time you get ""no image available"" placeholder. However, when accessing your site via a browser, the pictures come up 100% of the time. I am deducting a 🌟 from my original remarks because of this. If a browser can display your pages properly, certainly your dedicated app should.",1,"['application', 'need', 'fix', 'attempt', 'access', 'enlarged', 'view', 'application', 'be', 'good', 'proposition', 'lot', 'time', 'get', 'image', 'available', 'placeholder', 'however', 'access', 'site', 'browser', 'picture', 'come', 'time', 'deduct', 'original', 'remark', 'browser', 'display', 'page', 'properly', 'certainly', 'dedicate', 'application']",0.005482802040524
207935,210596,388144,Microsoft Outlook,Lynn Roe,"May 17, 2019",4,i like my live account i have had my live account from password are hard to manage password are in lower case my live account is just fine if had lot of activity,"I like my live account, I have had this account from 2005. passwords are hard to manage, they are in lower case. My account is just fine, if had lots of activity.",0,"['live', 'account', 'have', 'live', 'account', 'password', 'hard', 'manage', 'password', 'low', 'case', 'live', 'account', 'be', 'fine', 'lot', 'activity']",0.005512661619734
185381,187784,554951,Google,Stephen Boyer,"May 19, 2019",3,insecure and a person with io has hacked my phone repeated without any help besides downloadable aps security is a joke for goole,unsecure and a person with ios has hacked my phone repeatey without any help besides downloadable apps. security is a joke for google,1,"['insecure', 'person', 'hack', 'phone', 'repeat', 'help', 'downloadable', 'aps', 'security', 'be', 'joke', 'goole']",0.005531209252545
181695,184055,236560,Facebook,MANJUSHA DESAI,"May 8, 2019",4,still prefer the very old simple version should restart older version a classic face-on application,"still prefer the very old simple version, should restart older version as Classic Facebook app....",0,"['still', 'prefer', 'old', 'simple', 'version', 'restart', 'older_version', 'classic', 'face', 'application']",0.005539987847708
106411,107809,341415,Facebook,Stacey Ramirez,"April 21, 2019",3,to invasive i do not care for the way you decide what is appropriate i would swear you were the government only you live in this bubble thinking every thing is peachy keen in this country right now come enlighten up other then thatch care what i think about face-on,"To invasive! I don't care for the way ""You"" decide what's appropriate! I'd swear you were the government. Only you live in this bubble, thinking every thing is peachy keen in this country right now. Come on....lighten up. Other then that....who cares what I think about Facebook? 😁",0,"['invasive', 'do', 'not', 'care', 'way', 'decide', 'be', 'appropriate', 'would', 'swear', 'government', 'live', 'bubble', 'think', 'thing', 'be', 'peachy', 'keen', 'country', 'come', 'enlighten', 'thatch', 'care', 'think', 'face']",0.005552617096389
105581,106960,339693,Facebook,Jason Hitz,"April 17, 2019",4,great application except the buy button on store fan page doe not work when product are shared when used in an ad or a normal post the button to take you to the store site work this seems to be an android only issue but should be fixed otherwise would give star,great app except the 'buy' button on store fan pages does not work when products are shared. when used in an ad or a normal post the button to take you to the store site works. this seems to be an Android only issue but should be fixed. otherwise would give 5 stars.,1,"['great', 'application', 'buy', 'button', 'store', 'fan', 'page', 'doe', 'not', 'work', 'product', 'share', 'use', 'ad', 'normal', 'post', 'button', 'take', 'store', 'site', 'work', 'seem', 'android', 'issue', 'fix', 'otherwise', 'would', 'give', 'star']",0.00555263372027
246429,249461,512254,Snapchat,Randy Hobbs,"February 17, 2019",4,it take a long time to download,It takes a long time to dolnload,1,"['take', 'long', 'time', 'download']",0.005586613760298
