tweet-id,timestamp,likes,replies,retweets,Bug_report,text
1.12680813049358e+18,2019-05-10 11:16:08,0,0,0,,atuser well you have almost got the most recent feed right about time it is now in chronological order for me but the post do not go back far enough checked just now and there were only minute worth not enough please fix
1.12677145681204e+18,2019-05-10 08:50:24,0,0,0,,atuser bad kiwi fashion business hijacked by face-on ad hacker url
1.1267432005032e+18,2019-05-10 06:58:07,0,0,0,,atuser trying to resolve an issue with my business name appeal and not getting a response
1.12674095970465e+18,2019-05-10 06:49:13,0,0,0,,atuser how do i get help with an issue i having with my nd instagram account that i have for my dog i can not login and have been seeking help for month now and still no help i keep getting the same email every week
1.12671385423735e+18,2019-05-10 05:01:30,0,0,0,,atuser atuser case no my personal account is disabled by mistake this is genuine account account name human da email sumanatuser please do some step regarding my problem thank you
1.1267137295533e+18,2019-05-10 05:01:01,0,0,0,,atuser case no my personal account is disabled by mistake this is genuine account account name human da email sumanatuser please do some step regarding my problem thank you
1.1267000290606e+18,2019-05-10 04:06:34,0,0,0,,atuser after report a problem no such solution even no such response from your sideways this happening
1.12669741566946e+18,2019-05-10 03:56:11,1,0,0,,atuser atuser atuser atuser and here the picture of the face-on employehackerterorist making death threat to people whose page he steal and their follower he target specifically minority group like the disabled fail notmybanerurl
1.12669480191761e+18,2019-05-10 03:45:48,1,0,0,,atuser atuser atuser atuser hey face-on of your employee is not only stealing plus page now but your employee are sending death threat to ple who follow those pagesthe page owner were all letting major news network know since your doing nothing about it fail
1.12668801384344e+18,2019-05-10 03:18:50,0,0,0,,atuser i am just wondering if you guy are actually going to fix your shit or are you going to make u suffer through the lag and notification issue until u just bail out since face-on went down face-on is been of the worse aps out there better get on that
1.12668152093518e+18,2019-05-10 02:53:01,0,0,0,,atuser need to fix this s d atuser need to fix this now url
1.12667650874611e+18,2019-05-10 02:33:06,0,0,0,,atuser i am having issue appealing my page being unpublished it was wrongly unpublished because we are not pretending to be the actor we are a fan page please tell me how to fix a fan page i have the link and error appeal message screenshot help
1.12666540955242e+18,2019-05-10 01:49:00,0,0,0,,atuser look like my issue has been resolved so i assume you took care of my issue thank you so much
1.12666524503505e+18,2019-05-10 01:48:21,1,0,1,,stop celebrating start fixing url
1.12664469939186e+18,2019-05-10 00:26:43,0,1,0,,atuser and atuser because a dev prob actually read this bug on the face-on io application go to setting blocking hit the back button result every time for me blank page c i arnot going to deinstall the face-on io application the face-on io application will not fix this bug please send to deva url
1.12916238063664e+18,2019-05-16 23:11:05,0,0,0,,atuser how to resolve an issue if i am facing some problem regarding face-on
1.12915728089585e+18,2019-05-16 22:50:49,0,1,0,,atuser hello face-on my personal account is disabled and when i try to create a new one after awhile i got that unload a photo of myself and then i send a photo of myself then i got i can not use face-on right what is going on is there a problem on face-on these day
1.12915526766347e+18,2019-05-16 22:42:49,0,0,0,,atuser why can not none of your support staff resolve my issue with your ad service i spend hundred every week and not none of your support starve had me going in circle with no resolution
1.12915016958762e+18,2019-05-16 22:22:33,0,0,0,,atuser when are you going to fix these add facebokads facebokfailurl
1.12914944575118e+18,2019-05-16 22:19:41,0,0,0,,atuser blocked me for seven day for posting this their reporting tool is broken their algorithm for preemptive screening of bad material is stupid a f their algorithm for preemptive screening of bad material keep flagging gifs for sexual content and nudity for no reason too it is out of control url
1.12914656867692e+18,2019-05-16 22:08:15,0,0,0,,atuser i am unable to boost an event on the face-on if you can please fix this issue this issue would be greatly appreciated
1.1291431410791e+18,2019-05-16 21:54:37,0,1,0,,atuser i have sent you a message on atuser to draw your atn to a security issue on my account but a you have never responded to any of my complaint i have decided to tweet you also my setting are set to friend only but an anonymous viewer is accessing my story url
1.12913488704534e+18,2019-05-16 21:21:50,0,0,0,,atuser atuser please fix this setting where ya will are notifying me of everyone adding to their face-on story it is so annoying
1.12912510363002e+18,2019-05-16 20:42:57,0,0,0,,atuser fix ya algorithm
1.12911156109882e+18,2019-05-16 19:49:08,0,0,0,,atuser please dear my face-on ac is today not open please very very bad filling please open my id url
1.1291073554452e+18,2019-05-16 19:32:25,0,0,0,,atuser hi i have been having some problem loading certain photo in the messenger application i was wondering what the problem might be thank you
1.12910557010604e+18,2019-05-16 19:25:20,1,0,0,,atuser banned our positive page atuser with k follower which has been on from no single bad word abusive content only spiritual content why this bias atuser
1.12910373009015e+18,2019-05-16 19:18:01,0,0,0,,atuser still no reply from my numerous sweet and dm please fix your account review page so i can get my account back it is very frustrating now with no communication i need my account back a i have important file and photosplease reply a soon a possible
1.12910133414852e+18,2019-05-16 19:08:30,0,0,0,,atuser i am sort about sound like broke record about fix the word cross game its say check your internet conception but your internet conception is fine would please fix your internet conception
1.12906266872203e+18,2019-05-16 16:34:51,0,0,0,,atuser bring back disapproving corgi is group fix the group problem this is just bad service on the platform fixfbgroups justicefordisaprovingcorgis
1.12906178309906e+18,2019-05-16 16:31:20,0,0,0,,atuser please fix this crashed me know if you need more detail url
1.1290495358698e+18,2019-05-16 15:42:40,0,0,0,,atuser so stupid you post about getting a discount on buck ticket those idiot want to send you a message like you in trouble
1.12904664022297e+18,2019-05-16 15:31:10,0,0,0,,atuser maybe if i yell i have asked month and month and month why can not i see what i post and comment for day after the posting why can not you be bothered actually fix issue reported cause did here stopped at support since either closed or were working on it
1.12903167803337e+18,2019-05-16 14:31:43,0,0,0,,atuser will you fix your notification on the community page now when i like a comment the admin name show up not the page name come on it is still not showing any notification of comment either
1.12901248413483e+18,2019-05-16 13:15:26,0,1,0,,atuser atuser en do the contact form still work never received any response to my issue fr est ce que le formulary de contact fonctionent encore je nai jamais red de rose
1.12899929399254e+18,2019-05-16 12:23:02,0,0,0,,atuser ad targeting has created a creepy image problem atuser ad targeting can not shake url via atuser
1.12898689758847e+18,2019-05-16 11:33:46,0,0,0,,atuser time for face-on to be broken up face-on has too much power to influence public and put face-on finger on the scale by the way face-on practice censorship i urged congress to break up this monopoly
1.12898491213516e+18,2019-05-16 11:25:53,0,0,0,,atuser any chance that someone will respond and help me with my issue
1.12896455726572e+18,2019-05-16 10:05:00,3,0,0,,atuser privacy policy revision over the past year still fail to give user a clear picture of the past year data collection and sharing policy read atuser report card from the dr index url rankingrightsurl
1.12890384402762e+18,2019-05-16 06:03:45,0,0,0,,atuser it really suck to have to come out onto twitter to tell you that you have a problem that is frustrating the hell out of your user trying to post comment on your webster and you have a problem that is frustrating the hell out of your user trying to post comment on your webster are getting ignored by both you and atuser try having actual human respond
1.12888864541746e+18,2019-05-16 05:03:21,0,0,0,,atuser i have paid to boost my abut it was not boosted some error return me my many pleasethanks
1.12887685078299e+18,2019-05-16 04:16:29,1,1,0,,atuser can we do something about this this is a national security issue this is unacceptable that your medium is used in order to manipulate public opinion url
1.12885564001587e+18,2019-05-16 02:52:12,0,1,0,,atuser hi face-on team face-on account is having problem runtime exceptionplease give me solution expecting crashing please help meet not working
1.12885167415459e+18,2019-05-16 02:36:26,0,0,0,,dear face-on there is a huge problem when posting long article in arabic in phone device all letter tend to get overlap and become unreadable though the size of post are in regular range please fix the size of post are in regular range
1.12885012843599e+18,2019-05-16 02:30:18,2,0,0,,please you have unpublished our positive page magic wand tarot and our positive page magic wand tarot and its page page actively on since with over k follower our post with guideline and follow all rule please if there is an issue our are willing to fix it please can you help our resolve an issue we are willing to fix it kindly
1.12884590978843e+18,2019-05-16 02:13:32,0,0,0,,atuser you guy deleted all my friend from my friend list everyone who was on my friend list still see me a everyone who was on my friend list friend however please fix
1.12883446760527e+18,2019-05-16 01:28:04,0,0,0,,atuser atuser atuser what is happening my face-on and instagram account is disabled now i am not a terrorist or any criminal i had all my picture and article in it and i am user of face-on since year what is the issue
1.12883312458928e+18,2019-05-16 01:22:44,0,0,0,,atuser atuser atuser atuser nobody told ya to change phone emosi to look like android on ya application please change phone emosi back of shit ugly bad enough we can not even listen to music in we background such atuser
1.12882788363453e+18,2019-05-16 01:01:54,2,0,0,,atuser your really pissing me off i need tech support and need this issue resolved now
1.12882594029587e+18,2019-05-16 00:54:11,0,0,0,,atuser i do not care if you have million follower you better fix it and respond to me
1.12882586317119e+18,2019-05-16 00:53:53,0,0,0,,atuser if you guy have security issue you better fix it now
1.12882517550667e+18,2019-05-16 00:51:09,0,0,0,,atuser i do not know if somebody is reporting me or not but it is getting frustrating at least warn somebody before you disabled their account like what are you doing
1.12882504235009e+18,2019-05-16 00:50:37,0,0,0,,atuser i do not know what is going on with you guy but my face-on account has been disabled twice in the last day my old one i had for year and now my new one that i have had for just a couple day you guy need to fix this immediately please respond
1.12882172378717e+18,2019-05-16 00:37:26,0,0,0,,atuser please fix the emosi on face-on them android shit is trash on god because
1.12881820302566e+18,2019-05-16 00:23:26,0,0,1,,atuser ya going out bad with these android as emosi on face-on give u back u regular one please
1.12881658903232e+18,2019-05-16 00:17:01,0,1,0,,atuser youse let a terrorist hack into marnie sbordones account and even tho were reported it nothing has been done fix this now
1.12805956972338e+18,2019-05-13 22:08:54,1,0,0,,atuser my wife personal page and professional page were reactivated for no valid reason and without a chance for her to reach out and prove who her is fix this her is atuser and doe not deserve any form of ill treatment from anyone face-on wifeiswonderwoman
1.12804245604026e+18,2019-05-13 21:00:54,0,0,0,,atuser my messenger application say i have message face-on application say i have but i actually have please sort this kind basic problem out before merging whatsit or you know just do not merge merging whatsit
1.1280247145075e+18,2019-05-13 19:50:24,0,0,0,,atuser your application is broken so many error first the top banner cover my name and first couple link then i can not switch account then it just fails repeatedly then it will not close down boo
1.12801311355333e+18,2019-05-13 19:04:18,0,0,0,,atuser i am sorry about a broke record about this would please word cross its say check your interest conception my interest is fine so with game is the problem but some body to fix thank you
1.12800663259471e+18,2019-05-13 18:38:33,0,0,0,,atuser hey bud trying to help my sister get back into my sister account using trusted friend method apparently we would tried too many time despite doing it once seems like a technical issue atuser not you guy really but close enough
1.12800081750254e+18,2019-05-13 18:15:26,0,0,0,,atuser i have a problem accessing my account
1.12799813403718e+18,2019-05-13 18:04:47,0,0,0,,atuser you need to fix your fucking system cause you are on thin fucking ice url
1.12796610791313e+18,2019-05-13 15:57:31,0,0,0,,atuser the change you made to group how we see group and manage group are horrible please change it back
1.12795992853314e+18,2019-05-13 15:32:58,0,1,0,,atuser i requested only one person a a friend earlier this morning however there is a huge glitch because i requested about from that one request and it could be more than that i do not know any those people would you please look into this
1.12795088157033e+18,2019-05-13 14:57:01,0,0,0,,atuser apparently our comment are posting twice or more look weird fix please
1.12793010464508e+18,2019-05-13 13:34:27,0,0,0,,atuser cld you please review my permanently reactivated account and physical longterm relationship i sent and please consider reactivating atuser cld keep trying submit an appeal but an appeal always say error try an longterm relationship but still will not let me think an appeal may have been hacked i would also love a reply thanks
1.12792979571781e+18,2019-05-13 13:33:13,0,0,0,,atuser is currently letting me post to my work page on my phone but not desktop anyone else ever have this frustrating issue
1.12792940980836e+18,2019-05-13 13:31:41,0,0,0,,atuser every time i click on a photo from marketplace i get an error message going on hr of this whats up
1.12791822445523e+18,2019-05-13 12:47:15,1,0,0,,atuser fix the bug on your poll please disgusted
1.12790600163679e+18,2019-05-13 11:58:40,0,0,0,,i thought only atuser have massive problem with copyright issue but atuser do not let atuser start this atuser claimed second of my video like what part of the video me talking and the have audio that i purchased from hoksounds with full permisionsurl
1.12789394234165e+18,2019-05-13 11:10:45,0,1,0,,atuser every time i try and click on a marketplace ad a marketplace ad system there is an error i had deleted and installed so i have the mo recent version but a marketplace ad still happening
1.12788617581609e+18,2019-05-13 10:39:54,0,0,0,,atuser fix you are application or just fix face-on url
1.12787952441325e+18,2019-05-13 10:13:28,0,0,0,,face-on nested is broken random order not updating bug report can not be submitted application has been awful since you floated
1.12784515947396e+18,2019-05-13 07:56:55,0,0,0,,atuser there seems to be issue with marketplace always get message error try again later
1.1278370814876e+18,2019-05-13 07:24:49,0,0,0,,atuser please kindly help me out with recovering my account which has been disabled it is important and urgent to me and causing lot of trouble atuser atuser yours faithfully area mandal
1.12782820311906e+18,2019-05-13 06:49:32,1,1,0,,atuser i am trying to access my face-on but du to some problem my face-on is not working reset password is also not workingman my i would back please help me
1.12782647491079e+18,2019-05-13 06:42:40,0,0,0,,atuser you know am so angry right now because you blocked me from my own account please fix this i am atuser on face-on otherwise i give you a bad review on playstore
1.12781694821599e+18,2019-05-13 06:04:48,0,0,0,,atuser why doe your application icon look so lanky i can not look at your application icon your application icon bug me so much your application icon slightly off please please fix your application icon and your privacy issue a well kthxbai
1.1277639281954e+18,2019-05-13 02:34:07,0,0,0,,atuser it appears that you have again broken your marketplace on the pad application whenever you click on any picture this is what you get an this been doing this for two day now url
1.12773587877068e+18,2019-05-13 00:42:40,0,0,0,,atuser you have locked me out of my account for no reason and you will not send me a confirmation text to get back in fix this or lose me a a user forever
1.12773135659372e+18,2019-05-13 00:24:42,1,0,0,,hi my name is shimon lei and my face-on account is disabled for some reason i do not know i can not understand why i report the problem but get no response could you please help me recover my face-on account my face-on account is lsmatuser
1.12770904854617e+18,2019-05-12 22:56:03,1,1,0,,atuser marketplace is not working please fix a soon a possible thanks
1.12770652992526e+18,2019-05-12 22:46:03,0,0,0,,atuser please fix your application image so the f doe look off center my old is going through the roof url
1.12770278577922e+18,2019-05-12 22:31:10,0,0,0,,atuser hi face-on your suggested ad are a bad a atuser news suggestion i know you are keeping track of thing i like or open and i can see where i can manage my interest you have tried to track but nearly are wrong
1.12766361296797e+18,2019-05-12 19:55:30,0,0,0,,atuser hey so there a face-on account that has been attached to my college email for a few month now and i have reported twice can ya help me out and actually fix y
1.12763851721826e+18,2019-05-12 18:15:47,0,0,0,,atuser the notification of comment on our community page is still not showing any comment please fix immediately we need to answer we reader comment
1.12761004224772e+18,2019-05-12 16:22:38,0,0,0,,you can redesign your whole platform but can not fix your fucking time-line
1.12759784084963e+18,2019-05-12 15:34:09,0,0,0,,atuser for the love of god can someone please reply with the actual fix to getting an actual text to authenticate my account nothing nada no text locked out
1.12759026474128e+18,2019-05-12 15:04:03,0,0,0,,atuser can not ace anything on the marketplace from my pad getting an unexpected error please try again later message deletedreinstaled application but still nothing not happening on phone and browser only pad application v please help
1.12758797355639e+18,2019-05-12 14:54:57,1,1,0,,atuser what exactly is your problem now people can no longer join create account now and in next login account is disabled enough people
1.12757594371804e+18,2019-05-12 14:07:08,0,0,0,,atuser fix the logo please old doe allow people to look at the centered logo without cringing url
1.12757395599118e+18,2019-05-12 13:59:15,0,0,0,,atuser every time i click on a photo from marketplace i get an error message going on hr o this whats up
1.12756501523246e+18,2019-05-12 13:23:43,0,1,0,,please can you give me the solution on this issue of account authorization code its over month i do not have access on my account because the authorization code int working i know my password and my username but i do not receive the authorization code
1.1275562743574e+18,2019-05-12 12:48:59,0,0,0,,atuser i am in deep trouble account compromised i can not reset my pad a i no longer he access to da email and phone number registered please please please help me recover my account a i need to use my profile rajarshi goon and the associated page for work
1.1275332284437e+18,2019-05-12 11:17:24,0,0,0,,atuser atuser atuser please look into this issue and remove the post i have reported this from face-on application a lot of time now url
1.12748639747931e+18,2019-05-12 08:11:19,0,0,0,,atuser fix your icon please please
1.12746691089805e+18,2019-05-12 06:53:53,0,1,0,,atuser help i used sarcasm when i replied to someone who actually implied something very horrible it hurt me because i amactualy a victim or sexual harassment and to get banned for standing up to it is kind of a slap in the face detour
1.12740704186404e+18,2019-05-12 02:55:59,0,0,0,,atuser your new face-on application logo look weird trip me out the f is not centered fix your new face-on application logo please
1.12735922130824e+18,2019-05-11 23:45:58,0,0,0,,atuser new brand identity color will definitely fix their issue with data privacy and election manipulation
1.12734628584822e+18,2019-05-11 22:54:34,0,0,0,,atuser please fix the alignment on the application icon before i lose my mine
1.12734350551545e+18,2019-05-11 22:43:31,0,0,0,,atuser are you freaking kidding me i got in trouble for using a gif you literally offered on your own platform a gif of ned flanders of all thing you are such a god damned joke url
1.12733052747067e+18,2019-05-11 21:51:57,0,0,0,,atuser its suppose to be dark mode and also fix this click on ad in market place and get an error on pad professional url
1.12731498649618e+18,2019-05-11 20:50:11,1,1,1,,dear atuser hq why am i unable to add thefrespechcentury url to my face-on time-line a what i am reading please try and correct that antisocialmedia glitch thank you respect frepresurl
1.12728337504615e+18,2019-05-11 18:44:35,0,0,0,,atuser the new blue colour is horrible
1.12728167970863e+18,2019-05-11 18:37:50,0,0,0,,atuser so ya just block ban and restrict your user for anything huh i joined a group too fast so thats misusing do better n also fix a group ya have enough legal issue already do not add more
1.12727745839751e+18,2019-05-11 18:21:04,0,0,0,,atuser youse introduced a bug in the pad version when you click on a marketplace item the screen doe display tested on an pad air and also an pad edition url
1.12726240650829e+18,2019-05-11 17:21:15,3,0,1,,atuser my account has been disabled by mistake i want help a soon a possible in my account i m having memory of my last year now face-on help center is not helping me in shorting this issue even i send my two of id for my verification but i m helpless
1.12726060349866e+18,2019-05-11 17:14:06,0,0,0,,atuser keep getting recruiter with poor communication skill looking projectmanagers for your office in menloparkca hourly rate change with each call from per hour thats bad quality call on atuser do your recruiting htpserbocorpcomurl
1.12725385415491e+18,2019-05-11 16:47:16,0,0,0,,atuser i have an issue can you help me poor service a usual
1.1272433190111e+18,2019-05-11 16:05:25,0,0,0,,help friend i have problem to log in my account i really need some help
1.12722393561817e+18,2019-05-11 14:48:23,0,0,0,,atuser dear face-on i can not share anything on my page can not share anything on my own time-line either when i click notification all i get is the buffering circle this has been happening for day now any idea how i can fix this thank you
1.12722289962088e+18,2019-05-11 14:44:16,0,0,0,,atuser i am trying to get into my account but i have forgotten my password i press my password and your solution to the problem is to put in my password i do not know my password so help me reset my password ah
1.12721586867135e+18,2019-05-11 14:16:20,0,0,0,,atuser why must you lock me out of my account after all the time i have given you i can not do my work and thats a real problem can someone please review the photo i sent to verify and unlock me please its really me
1.12721510005243e+18,2019-05-11 14:13:17,1,0,0,,atuser good evening sir sir i had a problem to login my face-on account ie sarah sangodkarsir i was able to login in my account but they had asked me to confirm my url i confirmed my identity but my account was still not opening
1.12721144128143e+18,2019-05-11 13:58:44,0,0,0,,atuser my problem is this i install the upgrade of mi application face-on but nothing really change only the icon is new already probe removing the application and install again and is the same help
1.12719089998367e+18,2019-05-11 12:37:07,0,0,0,,atuser two of our client account are blocked and it is showing same error our are not able to contact you because our can not access our face-on account please email me ashitatuser with step to get my access back also our face-on account are company profile url
1.12713580564898e+18,2019-05-11 08:58:11,0,0,0,,atuser atuser hey fucktards what is your issue atuser
1.12713158987015e+18,2019-05-11 08:41:26,0,0,0,,atuser hi there my face-on has been locked for a month or two and every time i request for a code my face-on never come would really like help on this since i have already consulted the face-on help centre but my face-on haunt helped with my problem whatsoever
1.12712828363455e+18,2019-05-11 08:28:18,0,0,1,,atuser allowing sponsored post of clear disinformation affecting journalist atuser ma say these report are false worse lie were sponsored post peddling a beauty product gas statement here url
1.12712808550417e+18,2019-05-11 08:27:31,7,6,2,,atuser you have an issue with marketplace url
1.12711814233605e+18,2019-05-11 07:48:00,0,0,0,,atuser from last few hour i am having login error with my face-on account kindly tell me what to do
1.12710213549197e+18,2019-05-11 06:44:24,0,0,0,,atuser many post which has not violated any face-on standard got deleted when you had issue due to server configuration in march many post which has not violated any face-on standard are still not appearing name of face-on page and group same which is jai sri baba anagram please check and help face-on
1.12710164082839e+18,2019-05-11 06:42:26,1,0,1,,atuser hi updated my pad application to the latest this week and now my marketplace say an unexpected error occurred and will not open help
1.12708767641342e+18,2019-05-11 05:46:56,0,0,0,,atuser fix the fucking application
1.12373493390481e+18,2019-05-01 23:44:20,2,0,2,,atuser is a big bitch they put my mom on a freeze for day because my mom appealed they taking my mom post down it was a report about the domestic terrorist at the boarder illegally holding immigrant fuckfacebok where were you when russia hacked you n stole the fucking election
1.1237340852041e+18,2019-05-01 23:40:58,0,0,0,,atuser this new update is bad
1.12372536545166e+18,2019-05-01 23:06:19,0,0,0,,atuser i am experiencingredients problem sharing to all my page kindly help
1.12372041727594e+18,2019-05-01 22:46:39,1,0,0,,atuser is a nonprofit devoted to the terrible plight of elephant in asia the problem is so severe an entire nonprofit is needed for one aquaculture i said this on atuser and told i violated community standard atuser is antianimal antidecency and a disgrace
1.12372012469819e+18,2019-05-01 22:45:30,0,0,0,,atuser doe anyone else have an issue with a promotion that has been launched but not working
1.1237184088545e+18,2019-05-01 22:38:41,0,0,0,,this is so bad ugly actually
1.12369924468944e+18,2019-05-01 21:22:31,0,0,0,,atuser your latest update is bugger than a louisiana swamp in the summer time fix your latest update
1.12369076756904e+18,2019-05-01 20:48:50,0,0,0,,i actually use the nested and the nested is practically the only thing that i do use i think a principle which a lot of tech company seem to forget when it come to design is if it is not broke do not fix it besides i think a lot of people would much rather prefer privacy update
1.12366192753894e+18,2019-05-01 18:54:14,0,0,0,,atuser stop changing how you look we like how you for you just keep updating but look the same pleasefreze wave
1.12363696174537e+18,2019-05-01 17:15:02,1,0,0,,atuser are you broken or is it just me
1.12362809078834e+18,2019-05-01 16:39:47,0,0,0,,atuser atuser how of you gon na change the application but not fix the bug so i can click on my live notification and not get an error message prioritiesman
1.12362534307462e+18,2019-05-01 16:28:52,0,1,0,,atuser how can i fix this please on apple phone url
1.12362374645833e+18,2019-05-01 16:22:31,0,0,0,,face-on continues to get the humblest application of the day award for link taking you to the internet and not the application on your phone you just will not fix that shit huh dunbasnes
1.12361174180225e+18,2019-05-01 15:34:49,1,0,0,,atuser will you please consider my concern regarding my account problem url
1.12360259165964e+18,2019-05-01 14:58:28,0,0,0,,atuser stop trying to fix what is not broke the new update for face-on mobile need to redesigned the notification screen is not formatted correctly
1.12359912222384e+18,2019-05-01 14:44:40,0,0,0,,atuser obviously ya have a problem with the truth day for speaking the truth and factual information african american need african american own platform url
1.12359688272544e+18,2019-05-01 14:35:46,0,0,0,,please face-on my account was blocked more than two month ago what is the problem please open my account for me
1.1235899359303e+18,2019-05-01 14:08:10,0,0,0,,so your plan to cut down on glare is to make everything white horrible design choice that no one asked for thanks i hate it
1.12358821399256e+18,2019-05-01 14:01:20,0,0,0,,atuser atuser atuser atuser atuser atuser atuser face-on is a real problem for the add peopleurl
1.12358380748609e+18,2019-05-01 13:43:49,0,0,0,,double phase verification doe not work you could turn off two-way verification double phase verification stopped working after a big fall since then i have no access to my account how can i fix this error got an account attacked what is going on atuser
1.12358323456518e+18,2019-05-01 13:41:32,0,0,0,,double phase verification doe not work you could turn off two-way verification double phase verification stopped working after a big fall since then i have no access to my account how can i fix this error got an account attacked what is going on please answeratuser
1.12358293358607e+18,2019-05-01 13:40:21,0,0,0,,double phase verification doe not work you could turn off two-way verification double phase verification stopped working after a big fall since then i have no access to my account how can i fix this error got an account attacked what is going on please answer atuser
1.12358265848166e+18,2019-05-01 13:39:15,0,0,0,,the face-on logo look bad to my eye the f doe look situated right the blue is too light the blue was fine a was
1.12356368659616e+18,2019-05-01 12:23:52,2,1,0,,moving the main butonsincluding menu to the top make it harder to reach bad ux in my opinion design
1.12355185683436e+18,2019-05-01 11:36:51,0,1,0,,atuser accessibility error notification in dev mode look amazing having a ui instead of just log improves the development flow so much url
1.12353342159321e+18,2019-05-01 10:23:36,0,0,0,,atuser this look horrible url
1.12352155242574e+18,2019-05-01 09:36:26,0,0,0,,atuser another privacy issue url
1.12349992915283e+18,2019-05-01 08:10:31,0,0,0,,atuser hey face-on got a new bug in your application description whenever i comment on something it show two comment the first one show posting and other one get posted please look into this
1.12349076447708e+18,2019-05-01 07:34:06,0,0,0,,since the update my face-on and messenger have been acting up can you fix messenger please i can not watch video on messenger without having to foreclose eventually and the main application just doe not react to anything
1.12348369234358e+18,2019-05-01 07:06:00,0,0,0,,atuser broke canada privacy law watchdog say digitalrights human-rights socialmediaurl
1.12348207695788e+18,2019-05-01 06:59:35,0,0,0,,atuser the top of my screen is not blue anymore bc of this update and my brain keep thinking my brain is on the wrong application please fix the wrong application thanks
1.12347627951533e+18,2019-05-01 06:36:32,0,0,0,,atuser do not fix what paint broke put the mobile layout back
1.1234706996692e+18,2019-05-01 06:14:22,0,0,0,,why customer support of face-on is so frustrating face-on need to understand that there are lot of area that your automated support system is not addressing please help me in getting back to my account url
1.12345062940447e+18,2019-05-01 04:54:37,0,0,0,,atuser i like the new look of the application but please just please make a dark mode for more than messenger id have no problem browsing more if you did so
1.12344727274911e+18,2019-05-01 04:41:17,0,0,0,,atuser fix this give me the older application because everything gap in the older application and even crop thing out and it is all bright like led headlight in my face facebokurl
1.12344702521808e+18,2019-05-01 04:40:18,0,0,0,,atuser atuser atuser atuser there is a some bug in your face-on lite some time i face a problem while back any page please solve this bug otherwise face-on is so smooth
1.1234383617992e+18,2019-05-01 04:05:52,0,0,0,,atuser atuser maybe with all these new update you guy could finally fix the atuser sticker for artist to promote music
1.12343654795574e+18,2019-05-01 03:58:40,0,1,0,,its horrible please do not
1.12343355034532e+18,2019-05-01 03:46:45,0,0,0,,broke my tie with face-on recentlythe new update is good and all but i am not getting back
1.12343311931761e+18,2019-05-01 03:45:02,0,0,0,,look not too bad th been waiting for you guy to push a modern redesign and i guess you guy to push a modern redesign took a couple of major scandal to get there but still not convinced about your weird echo show tho
1.12342626970042e+18,2019-05-01 03:17:49,0,0,0,,ya its real bad
1.12342448661778e+18,2019-05-01 03:10:44,2,0,0,,it is so ugly and bad that i closed the application out of instinct
1.12341536329799e+18,2019-05-01 02:34:29,0,0,0,,face-on need a standard f or even a real hard reset fix this issue of banning people for no reason fix your algorithm or fire your employee that are trolling people for petty issue
1.12341345243179e+18,2019-05-01 02:26:53,0,0,0,,face-on please fix this disaster not only do the reaction look stupid but all i see on my time-line rn are complaint url
1.12341255391962e+18,2019-05-01 02:23:19,1,0,0,,atuser what even is this new update i do not want my reaction to look like cartoon nor for the face-on logo look like the face-on logo was drew by a child guess ill be using ig and twitter until this issue resolved
1.12341021983952e+18,2019-05-01 02:14:03,0,1,0,,atuser your ad center is completely broken resume ad resume the wrong add can not click to edit resume ad wrong location despite my selection what a mess thanks for the credit but it is really not worth it
1.12340728438458e+18,2019-05-01 02:02:23,0,0,0,,atuser has become one of the biggest part of the problem what a disgrace honestly i do not know why anyone still has a profile url
1.12339218195439e+18,2019-05-01 01:02:22,0,0,0,,can you please mesageme back have a problem
1.12339177149555e+18,2019-05-01 01:00:44,0,0,0,,atuser fix privacy issue how about letting me turn off people you may know
1.12338994659583e+18,2019-05-01 00:53:29,0,0,0,,atuser atuser i among need ya to fix those android reaction on face-on
1.12660242985889e+18,2019-05-09 21:38:45,0,0,0,,atuser should be broken up atuser is a worthless internet platform
1.12659064748028e+18,2019-05-09 20:51:56,0,0,0,,atuser fix your shit i got hacked an now i have this problem what is your deal today url
1.12657644935003e+18,2019-05-09 19:55:30,0,0,1,,atuser i arnot able to access my account using my password but still receiving a error message saying i need to con my phone but i arnot receiving confirmation code message please help
1.12657039702388e+18,2019-05-09 19:31:27,0,0,0,,atuser atuser is there a bug with the line under the see all link in every block on mobile or atuser atuser just me url
1.12656092759842e+18,2019-05-09 18:53:50,1,0,0,,atuser why would i not be able to know why it got disabled when i told you i know for a fact i got hacked you should be working on fixing this url
1.12656002835229e+18,2019-05-09 18:50:15,0,0,0,,atuser bug whenever i start typing a comment on a post and then somebody else leaf a comment my comment either deletes or remove word can this please be fixed
1.12655308029876e+18,2019-05-09 18:22:39,0,1,0,,atuser atuser atuser atuser hi face-on why can not i write post on a face-on page from desktop but for the same page it is possible to write a post from face-on android application face-on page is set to allow visitor to write post is face-on page a bug in face-on web
1.126550818575e+18,2019-05-09 18:13:40,0,0,0,,atuser i am sorry to like broke record would please fix word cross it say check your interest concept my internet is fine has with game internet there problem to have fix
1.12654595155073e+18,2019-05-09 17:54:19,0,0,0,,atuser need to tell the issue why face-on has blocked account without informing the user why dis issue is coming to user need to answer dis and also no help center is ther to help url
1.12654449098088e+18,2019-05-09 17:48:31,0,0,0,,atuser co-founder calling for it to be broken up and other important thought url
