,tweet-id,timestamp,likes,replies,retweets,text
1923,1130943100371603456,2019-05-21 21:07:01,1,1,0,atuser atuser i bought realme professional realme not complete one month before that i am facing battery drain issue even without using battery is draining second one when i am on call then i unable to record video by snapshot want solution much disappointed
1944,1130943095632203778,2019-05-21 21:07:00,0,0,0,instagrams itv copy tiptoe ai snapshot design the problem is that tiptoe oneatatime feed work great for punchy short video that get right to the point if your bored after five second you swipe to the next url
1945,1130942322458484738,2019-05-21 21:03:56,1,0,0,is snapchataple ever going to fix the quality on xr phone
1946,1130941987459407873,2019-05-21 21:02:36,0,0,0,hey there are a few reason your account could be locked learn more here url team snapshot is unable to unlock your account during this time if you are seeing a generic login error message check out this link url
1947,1130940476297760769,2019-05-21 20:56:36,3,2,1,now year later he broke up with he girlfriend after buying a house together he started liking my pic on face-on again and now added me on snapshot i do not know how to feel about this but if he go back to he previous behaviour i wil nicely tell he to fuck off
1948,1130933179681001472,2019-05-21 20:27:36,4,0,0,i feel like i am now addicted to bad black is snap a if another social medium for a man who did not know snapshot url
1949,1130933161913966597,2019-05-21 20:27:32,0,1,0,hey tiara there are a few reason your account could be locked learn more here url team snapshot is unable to unlock your account during this time if you are seeing a generic login error message check out this link url
1950,1130931602471706625,2019-05-21 20:21:20,2,0,0,do you have an instagram snapshot or tumble where we can talk to you twitter is bad at messaging i would love to be just twitter but please feel free to dm me always open url
1951,1130930433955250176,2019-05-21 20:16:41,0,0,0,my boyfriend and i somehow lost our heart emosi on atuser which mean our have been best friend over month and i am heart broken is there a way to get it back it was there yesterday and now it is gone
1952,1130925365197774848,2019-05-21 19:56:33,8,2,0,people who post people dog hanging out the window on snapshot your loved and i adhere for it i want to see all the dog
1953,1130925270620397568,2019-05-21 19:56:10,0,0,0,hey there are a few reason your account could be locked learn more here url team snapshot is unable to unlock your account during this time if you are seeing a generic login error message check out this link url
1954,1130924075881254912,2019-05-21 19:51:25,0,1,0,hey there there are a few reason your account could be locked learn more here url team snapshot is unable to unlock your account during this time if you are seeing a generic login error message check out this link url
1955,1130921579389628429,2019-05-21 19:41:30,0,2,0,broken aps a in snapshot i think snapshot is just one big rat that apple has to cause issue with jailbroken phone
1956,1130919903584645121,2019-05-21 19:34:51,27,0,1,told this guy i was too busy to hang out and this guy replied to my thirst trap on snapshot and said ha busy yeah busy being beautiful
1957,1130919828628357120,2019-05-21 19:34:33,0,0,0,laugh out loud ya i swear i hate watching snapshot video of people who got android they just be looking and sounding horrible laugh out loud its like slow mo a an just no sarah there is good thing about android but i would never go back to that from phone sorynotsory
1958,1130917990340472832,2019-05-21 19:27:14,0,1,0,if i was in zeke position i would be in so much medium trouble laugh out loud zeke has been an angel compared to some thing i did at that age i also glad snapshot or ig wasnt around then
1959,1130917242739273730,2019-05-21 19:24:16,0,1,0,atuser i logged out of my account because it was being slow and when i tried to log back in it said that there was an error my account is oscaroyle
1960,1130914810449793024,2019-05-21 19:14:36,39,0,2,ahahahaha just found out when the school used to text my mum about me skiving shed reply with chloe snapshot location say ahahahaha is in school so ahahahaha is in your care and not my problem cheer steph
1961,1130914303094251521,2019-05-21 19:12:35,0,0,0,snapshot want me to invest in the marijuana industry so bad
1962,1130913530121793537,2019-05-21 19:09:31,0,0,0,we are not able to provide further assistance over twitter head over to url and select the option that match your issue you will be able to enter detail about what you are experiencing and submit a ticket at the end of the form
1963,1130911665493618691,2019-05-21 19:02:07,10,1,0,okay brand social medium is usually really bad and snapshot brand story are usually the worst of the bad but teen vogue is doing something good every time i get bored enough to look so prop to brand social medium
1964,1130908873513144321,2019-05-21 18:51:01,0,0,0,i think i broke my phone using snapshot i got curious to what one of my favorite celebrity would look like using the latest filter atuser well i really need to lay off the caffeine url
1965,1130907527787569152,2019-05-21 18:45:40,1,0,0,atuser snapshot is another amazing longterm play the young ceo has finally been humbled enough to hire some adult to onetime the application while the young ceo has spent considerable effort fixing the android application problem privacy is the future and snap is poised to capitalize on this trend
1966,1130906457153638402,2019-05-21 18:41:25,4,0,0,if you do not like what i post on my snapshot or you think my snapshot going to cause a problem between you and your boyfriendgirlfriend remove yourself its that simple
1967,1130902753834885121,2019-05-21 18:26:42,8,0,1,my snapshot memory the past day have consisted of my trip to italy and i just want to go back so bad
1968,1130901489738747905,2019-05-21 18:21:40,2,0,0,dint even need the snapshot filter to be this bad law
1969,1130894387343429632,2019-05-21 17:53:27,1,0,0,they will not fix my action block after two week i want to see instagram shut down permanently i can make a better application and support then their lazy bum microsoft doe a better job face-on and snapshot doe too instagram is going to die within this year
1970,1130893777143341056,2019-05-21 17:51:02,0,0,0,i assume she though the post jared sent out on the post jared snapshot when all this broke out about who came here for nude was funny too no need to wonder if she again thought this was a poor choice but laughed with the post jared
1971,1130893363878608897,2019-05-21 17:49:23,1,0,0,hey atuser what happened to that face swap filter that was funny especially if you enjoy mimicking voice definitely way more fun than looking like a girl with bad hair snapshot snapchatfilters
1972,1130892501311774720,2019-05-21 17:45:57,0,0,0,hey even there are a few reason your account could be locked learn more here url team snapshot is unable to unlock your account during this time if you are seeing a generic login error message check out this link url
1973,1130890305790763008,2019-05-21 17:37:14,2,1,0,i love the x max but if you use the snapshot camera a lot you hate the front camera it zoom in so bad and picture at night blow i miss my for this reason laugh out loud but this reason int the phone this reason snapshot which snapshot is supposed to be fixing this reason sooner or later
1974,1130890153894010880,2019-05-21 17:36:38,0,1,0,hey there are a few reason your account could be locked learn more here url team snapshot is unable to unlock your account during this time if you are seeing a generic login error message check out this link url
1975,1130888568463855617,2019-05-21 17:30:20,5,1,0,i want to delete my snapshot so bad but i do not want to leave the cousin group chat the cousin group have going
1976,1130887192488939520,2019-05-21 17:24:52,0,2,0,no i havent atuser people can not reach me replying to my videocart even not my friend i see the same problem when i try to reply on other verified sniper been like this for over week now on android what is happening
1977,1130886158597013505,2019-05-21 17:20:45,0,0,0,atuser check your dm please a i have left the username and my username so that you can somehow fix this not just send me to that form thingy please a that form never really doe anything for me anyways which just annoys me even more and make me manhole its fixed soon
1978,1130885714139394054,2019-05-21 17:18:59,4,0,1,ya want attention so bad that ya tell people to anonymously message ya on some you only live once snapshot shit go get a job find a hobby be productive wack ass url
1979,1130884807397904385,2019-05-21 17:15:23,0,1,0,hey there there are a few reason your account could be locked learn more here url team snapshot is unable to unlock your account during this time if you are seeing a generic login error message check out this link url
1980,1130884569765335041,2019-05-21 17:14:26,0,1,0,atuser some of them were quite high so id really like some of them backhelp fix this somehow please also can ya not just send me the link to fill out the form i do not have time to fill it out individually instead please dm me if need will dm you the list of name
1981,1130881384837451779,2019-05-21 17:01:47,0,0,0,hey there are a few reason your account could be locked learn more here url team snapshot is unable to unlock your account during this time if you are seeing a generic login error message check out this link url
1982,1130880935652540416,2019-05-21 17:00:00,0,0,0,the tennessee highway safety office reminds you to buckle up people like dave are likely to crash into you and then snapshot the aftermath url
1983,1130880495821119488,2019-05-21 16:58:15,1,0,0,this new snapshot layout is pissing me off every time i try to exit out of a conversation i end up video calling the person atuser fix atuser
1984,1130878042623107072,2019-05-21 16:48:30,0,1,0,atuser sometimes when i do not reply to someone on snapshot it say opened can you please fix this
1985,1130876585580662784,2019-05-21 16:42:43,8,1,0,internet to the entire complex is down and apparently atuser has such bad service i can not even send a snapshot
1986,1130876073422594050,2019-05-21 16:40:41,1,0,0,sending love and prayer to every person affected by that horrific night i remember not being able to get ticket and watching my friend snapshot seeing it all unfold on here was horrific i can not even imagine how you all cope love to you all every day
1987,1130874125961125889,2019-05-21 16:32:56,1,0,0,i have come to the conclusion that my friend will never hang out with me until i have a car and i can come get my friend because whenever i ask to hang out my friend say my friend can not but then i see on snapshot my friend in a car with someone else love that
1988,1130873183933018112,2019-05-21 16:29:12,0,0,0,he broke the cycle of u having hungry passionate quality player by influencing the player around he to be more focused on the player around him instagram dance move and snapshot story he arrogant and an embarrassment
1989,1130866134142599172,2019-05-21 16:01:11,0,0,0,hey there team snapshot is unable to unlock your account during this time if you are seeing a generic login error message check out this link url
1990,1130865074367807488,2019-05-21 15:56:58,0,1,0,atuser atuser please fix this stupid feature i do not understand why it doe apply to the main story and just the private one i have auto save on my main one and it just save each day in it own story it just make more sense and is easier to look through
1991,1130863679392509962,2019-05-21 15:51:26,0,0,0,these are just picture the male legislator put through the snapshot filter and turned into woman right so the male legislator all w because all the men are white i think i do not think this person is trying to say alw lawmaker would fix the problem this person just a snapshot filter joke
1992,1130861328162271232,2019-05-21 15:42:05,0,0,0,hey there thanks for reaching out well need to look further into this head over to url and select the option that match your issue you will be able to enter detail about what you are experiencing and submit a ticket at the end of the form
1993,1130854315097116674,2019-05-21 15:14:13,0,2,0,hey there are a few reason your account could be locked learn more here url team snapshot is unable to unlock your account during this time if you are seeing a generic login error message check out this link url
1994,1130853234627661824,2019-05-21 15:09:56,0,1,0,seems to be a common problem same problem here
1995,1130843667424526341,2019-05-21 14:31:55,0,0,0,she still holding on to those snapshot memory wheal i think we getting to the bottom of what the real issue is here laugh out loud if you miss me just come over i mean we just fucked the other night so i see why you mad laugh out loud these are no lie shit was bomb to flashback
1996,1130843449173786625,2019-05-21 14:31:02,1,0,0,different sweet merged together to show some stupid shit but okay she supported during the snapshot issue in at least check the tweet date koi bat nazi
1997,1130842695348310017,2019-05-21 14:28:03,4,1,0,how to get in touch to a person you know from snapchatwith only streak but is not chatting to actually hanging out hm
1998,1130840519498698753,2019-05-21 14:19:24,0,1,0,hey there are a few reason your account could be locked learn more here url team snapshot is unable to unlock your account during this time if you are seeing a generic login error message check out this link url
1999,1130839434994298886,2019-05-21 14:15:05,1,1,0,i was talking to my boo last night before we went to sleep and this fool said out the blue that this fool broke down and made a snapshot just to see my beautiful series oh and to make sure this fool do not catch me slip
2000,1130838867479805952,2019-05-21 14:12:50,0,1,0,atuser i am having trouble like on a snap trying to send a message chat a message chat keep taking me to the next snapper what is goin on
2001,1130836935398891521,2019-05-21 14:05:09,8,1,0,this guy responded to my snapshot video of this guy talking about how bad nashville traffic is saying bad a f so i said i know right and this guy said not with that attitude i changed my mind home i thought we were discussing traffic url
2002,1130835832292749312,2019-05-21 14:00:46,0,1,0,hey joshua there are a few reason your account could be locked learn more here url team snapshot is unable to unlock your account during this time if you are seeing a generic login error message check out this link url
2003,1130831640274640896,2019-05-21 13:44:07,0,1,0,atuser my tweak are already disabled in snapshot is my tweak a glitch that it tell me to disable them instead of enabling them url
2004,1130830020178522113,2019-05-21 13:37:41,2,0,0,slowly starting to realise that these satisfying post on snapshot are going to be the reason i fail my level
2005,1130825188923379712,2019-05-21 13:18:29,0,0,0,hey there what seems to be the trouble
2006,1130823910088425472,2019-05-21 13:13:24,0,0,0,atuser fix your application god damn it i do not want to see jacob sartorial on my snapshot thank you url
2007,1130822637721198592,2019-05-21 13:08:21,0,0,0,everyone in this thread i will assist you since support is ran by dumb ass everyone in this thread are device banning people with jail broken or tweaked snap now but in the meantime everyone in this thread ai is accidentally banning innocent people who do not jail break and i amory to say but snap doe care
2008,1130821145702199300,2019-05-21 13:02:25,0,0,0,hello my account has been hacked can you please help me to login i have been trying to fix this for the past week
2009,1130808499749842945,2019-05-21 12:12:10,0,0,0,thank you brother snapshot support issue resolved you can go back to helping people with filter
2010,1130805609010532354,2019-05-21 12:00:41,1,0,0,glad i made you laugh absolutely no issue with teenager using snapshot or the associated filter i do get bemused by adult adding dog face and filtering themselves in order to have the complexion of a dinner plate proper odd kiss
2011,1130800252246794243,2019-05-21 11:39:24,0,0,0,if you see an error message when attempting to login please reach out to u here url then select my account login i see an error message when i log in select yes to submit a support ticket
2012,1130798587514957825,2019-05-21 11:32:47,0,1,0,please reach out to u here url then select my account login i see an error message when i log in select yes to submit a support ticket a member of our team will get back to you via email a soon a possible
2013,1130796349434281985,2019-05-21 11:23:53,0,0,0,if you see an error message when attempting to login reach out to u here url then select my account login i see an error message when i log in select yes to submit a support ticket our team will get back to you via email a soon a possible
2014,1130795941689217024,2019-05-21 11:22:16,0,1,0,hey there are a few reason your account could be locked learn more here url team snapshot is unable to unlock your account during this time if you are seeing a generic login error message check out this link url
2015,1130795210496069633,2019-05-21 11:19:21,0,0,0,i know i have seen others sweeting with the same issue just to get the same automated reply that doe help one bit
2016,1130793781400428545,2019-05-21 11:13:41,2,0,0,is it bad that i renamed all my friend in snapshot to thanks so when the send me something it say thanks new snap
2017,1130791412067459072,2019-05-21 11:04:16,0,2,0,i am aware that while locked you can not help but your support page do not help either but is there a way that you can assist me i figuring out what is causing the issue even if we sign in to my wife account even if we sign in to my wife account lock even if we sign in to my wife account a well
2018,1130790307895881730,2019-05-21 10:59:53,2,0,0,i just wanted to snapshot my doggo and i accidentally scared the hell out of my doggo i am so horrible oh my god url
2019,1130788847065845761,2019-05-21 10:54:04,0,1,0,i have tried everything they suggest but it doe actually help at all i sent an email hour ago and they still havent gotten back to me an email obviously a technical issue a an email has happened to me my friend and heap of other people too
2020,1130788496136736768,2019-05-21 10:52:41,0,0,0,atuser please reply to your mail i have sent two with no reply for hour i having a technical issue with my account being locked and would like proper help
2021,1130787422302855168,2019-05-21 10:48:25,0,0,0,well need to look further into this head over to url and select the option that match your issue you will be able to enter detail about what you are experiencing and submit a ticket at the end of the form
2022,1130782651273687040,2019-05-21 10:29:27,0,0,0,hey there are a few reason your account could be locked learn more here url team snapshot is unable to unlock your account during this time if you are seeing a generic login error message check out this link url
2023,1130781278847021056,2019-05-21 10:24:00,0,1,0,if you see an error message when attempting to login please reach out to u here url then select my account login i see an error message when i log in select yes to submit a support ticket
2024,1130778983044472836,2019-05-21 10:14:53,0,0,0,hey there please head over to url and select the option that match your issue you will be able to enter detail about what you are experiencing and submit a ticket at the end of the form
2025,1130778258436501506,2019-05-21 10:12:00,0,2,0,hey benjamin there are a few reason your account could be locked learn more here url team snapshot is unable to unlock your account during this time if you are seeing a generic login error message check out this link url
2026,1130750868943323138,2019-05-21 08:23:10,4,0,0,funnily enough i do not look too bad with that snapshot filter the hair is a little bad though that might be something to try in the future when i know makeup
2027,1130736605835218944,2019-05-21 07:26:29,0,0,0,hey wasim there are a few reason your account could be locked learn more here url team snapshot is unable to unlock your account during this time if you are seeing a generic login error message check out this link url
2028,1130726334928310272,2019-05-21 06:45:40,1,0,0,mao it is not like mao sent pic to one person who explicitly broke mao trust or whatever by leaking them mao sent them to stranger over snapshot and i personally witnessed mao asking for nude on tumble for month so like reap what you sow bud
2029,1130726177922985985,2019-05-21 06:45:03,0,1,0,no error message just the icon to show need backing up
2030,1130725508734431233,2019-05-21 06:42:23,0,0,0,hey there are a few reason your account could be locked learn more here url team snapshot is unable to unlock your account during this time if you are seeing a generic login error message check out this link url
2031,1130724649820729345,2019-05-21 06:38:59,0,0,0,man let me tell you if you have to rely on snapshot and ig to garner attention to man let me playersyoure in big trouble i hate to say but the wba is simply boring and unmatchable and i doubt a investor want to wait more yr to turn a profit
2032,1130721833584488448,2019-05-21 06:27:47,1,0,0,in one tweet she is replying to a tweet by atuser and in the other she is defending atuser on the snapshot issue while specifying the snapshot issue while the image on the left are not something she is defending the problem was with vive and not actually modify so chill the problem url
2033,1130718907608834048,2019-05-21 06:16:09,0,0,0,hey there are a few reason your account could be locked learn more here url team snapshot is unable to unlock your account during this time if you are seeing a generic login error message check out this link url
2034,1130699207520718848,2019-05-21 04:57:53,0,0,0,atuser my snapshot account just got permanently locked for no reason i have no third party aps or spam please fix this nobody has responded to my mail
2035,1130692409174765569,2019-05-21 04:30:52,12,2,0,ya got a shit ton of nerve to believe that i among take time out of my day to slide up on an ask me question on snapshot just to say i among beat someone as ya low life ugly bitch want drama so bad drama honestly sad
2036,1130685672078139394,2019-05-21 04:04:06,0,0,0,if anyone has a problem with me or ashley come to me and do not hide behind the aynonmus chat act like an adult and confront me and say to me not on snapshot a a anonymous user
2037,1130681618111315973,2019-05-21 03:47:59,0,0,0,atuser i have a problem with my account carmencruz my account carmencruz has been locked for a reason that i do not know i try to contact ya through email but my account carmencruz doe work i contact ya through twitter my email is carmenmayerlyatuser if ya can respond to me thanks
2038,1130680449427267584,2019-05-21 03:43:20,0,0,0,hey myth there are a few reason your account could be locked learn more here url team snapshot is unable to unlock your account during this time if you are seeing a generic login error message check out this link url
2039,1130674705332097025,2019-05-21 03:20:31,1,0,0,atuser what happened my account has been closed for more than day due to your disgusting problem i continued to support and could not find a solution
2040,1130671304888193024,2019-05-21 03:07:00,0,0,0,well need to look further into this head over to url and select the option that match your issue you will be able to enter detail about what you are experiencing and submit a ticket at the end of the form
2041,1130658362931204096,2019-05-21 02:15:34,3,0,0,needle to say atuser i am here for you even tho i will be graduating this year i only a snapshot instal message or face-on ok or phone text or call away i will always be here for you and i know we do not talk or hang but we should you got this yep support
2042,1130646840796504065,2019-05-21 01:29:47,10,0,0,is this just me or do you hate going through your snapshot memory because most of them are of people you do not hang out with anymore but can not bare to delete them
2043,1130644847302516738,2019-05-21 01:21:52,0,1,0,unfortunately we are not able to offer additional support over twitter if you are still having trouble please reach out to we here url then select my account login i see an error message when i log in
2044,1130642139136888832,2019-05-21 01:11:06,2,1,0,hey i having trouble getting into any account on this device i have tried to log into different account on this phone and its locked all of different account but dint lock different account on any other device so what can i do atuser
2045,1130639721733021699,2019-05-21 01:01:30,0,3,0,hey brendan there are a few reason your account could be locked learn more here url team snapshot is unable to unlock your account during this time if you are seeing a generic login error message check out this link url
2046,1130639168646856704,2019-05-21 00:59:18,0,1,0,my mom is saying that me complaining about my brother choosing to block me on snapshot and my mom forcing my brother to take down family picture from graduation are the same thing yes me worrying my brother was doing something bad and my mom narcissism are the same thing
2047,1130638749132623872,2019-05-21 00:57:38,0,0,0,atuser other people seem to be getting locked out aspel you need to fix this this unacceptable
2048,1130636576730550272,2019-05-21 00:49:00,0,1,0,hey valentino there are a few reason your account could be locked learn more here url team snapshot is unable to unlock your account during this time if you are seeing a generic login error message check out this link url
2049,1130636103646699520,2019-05-21 00:47:07,0,0,0,a few of my friend seem to be having the same issue i have no reason at all to be blocked this need to be fixed
2050,1130635903280525312,2019-05-21 00:46:20,0,1,0,hey dylan there are a few reason your account could be locked learn more here url team snapshot is unable to unlock your account during this time if you are seeing a generic login error message check out this link url
2051,1130635177825308672,2019-05-21 00:43:27,1,0,0,i can not block unblock add or remove anyone i dm you guy and you guy tend to ignore or do not even try to fix the issue your customer service need some work period
2052,1130633907899117568,2019-05-21 00:38:24,0,1,0,hey mel there are a few reason your account could be locked learn more here url team snapshot is unable to unlock your account during this time if you are seeing a generic login error message check out this link url
2053,1130633904677969920,2019-05-21 00:38:23,1,0,0,my friend just opened up to me about my friend boyfriend cheating on my friend and breaking up with hero bad you can not send fancy on snapshot url
2054,1130630984112648192,2019-05-21 00:26:47,1,0,0,my snapshot memory today are of prom so i adjust listening to bird and starkly i wasnt broken enough to appreciate blonde back then
2055,1130627959251980288,2019-05-21 00:14:46,0,0,0,i was just thinking how i wanted taco bell so bad but i trying to be healthy min later and there is an ad for taco bell on snapshot how convenient
2056,1130627665264861185,2019-05-21 00:13:36,0,1,0,hey dave unfortunately we are not able to offer additional support over twitter if you are still having trouble please reach out to we here url then select my account login i see an error message when i log in
2057,1130626988954259456,2019-05-21 00:10:54,0,1,0,please follow the instruction from our earlier tweet and submit a ticket a our can not provide any additional information over twitter head over to url and select the option that match your issue
2058,1130625959873327104,2019-05-21 00:06:49,1,0,0,why is it a thing for people to snapshot bad car accident show some damn respect
2059,1125911722492137472,2019-05-07 23:54:07,3,1,0,i sent a bug report to atuser and atuser fixed a bug report in like two hour
2060,1125911623129022464,2019-05-07 23:53:44,2,0,0,i told all my friend via snapshot to text me because i lost all my friend contact when my phone broke last weekend and now all my friend all testing me pretending to be my eye
2061,1125909034341675010,2019-05-07 23:43:26,0,1,0,hey there there are a few reason your account could be locked learn more here url team snapshot is unable to unlock your account during this time if you are seeing an generic login error message check out this link url
2062,1125907840906846208,2019-05-07 23:38:42,2,1,0,snapshot need to fix its shit
2063,1125906977559855105,2019-05-07 23:35:16,0,0,0,well need to look further into this head over to url and select the option that match your issue you will be able to enter detail about what you are experiencing and submit a ticket at the end of the form
2064,1125904160069701632,2019-05-07 23:24:04,1,0,0,tried to take a group pic with my coworkers for nurse week but my friend nipple were showing too hard to post the photo woke up to a snapshot of her with eleven bandage on her nip like pasty saying her fixed the problem nursefriends
2065,1125902511121022976,2019-05-07 23:17:31,0,0,0,if you are still having trouble please reach out to u here url then select my account login i see an error message when i log in submitting a ticket give u more info about your case and help u investigate the issue u appreciate your patience
2066,1125900892673314816,2019-05-07 23:11:05,0,1,0,be better she finally had enough and they broke up more than a month ago she went to a party to cheer up and danced with a boy they added eo on snapshot and started going out have never liked a boy today she old boyfriend sends she a text saying a boy never want to see she again that
2067,1125899945431662595,2019-05-07 23:07:19,3,0,0,snapshot want me to have streak so bad honey i arnot consistent
2068,1125899797075058693,2019-05-07 23:06:44,2,0,0,working so much while still being broke suck dick and i aethis close to making a premium snapshot
2069,1125899755480080384,2019-05-07 23:06:34,2,0,1,dude i attired of watching the same snapshot story over and over snapshot need to fix the same snapshot story now i stg
2070,1125899649032904710,2019-05-07 23:06:09,0,0,0,hey there are a few reason your account could be locked learn more here url team snapshot is unable to unlock your account during this time if you are seeing an generic login error message check out this link url
2071,1125894293866967040,2019-05-07 22:44:52,0,0,0,atuser fix your application i hate having to explain to everyone that i dint mean to peacetime everyone when i just meant to exit the chat
2072,1125893879180529665,2019-05-07 22:43:13,0,1,0,i get to see the snapshot story in real life alcohol getting in trouble with the law raving and pretending there friend with people when in reality thats just the number of people that view people public story yeah i just want the dinner
2073,1125893619477569536,2019-05-07 22:42:11,0,0,0,atuser ya need to get ya life together and fix whatever going on i attired of tapping on one person snapped and it being skipped to others
2074,1125888614410477568,2019-05-07 22:22:18,2,1,0,scouse might be bad but your monotonic shrill voice on a night out never cease to make my ear bleed when i open my snapshot and my snapshot always you taking a piss kiss
2075,1125886171337326593,2019-05-07 22:12:35,9,0,0,i swear to god if snapshot doe fix whatever happening with the story ill pull all me hair out literary after watching someone story time
2076,1125884637061033994,2019-05-07 22:06:30,0,0,0,atuser help snapshot you need to fix something about this story thing i have seen one person story million time you need to fix that a soon a possible bela
2077,1125882775146508288,2019-05-07 21:59:06,0,0,0,atuser if you are not qualified to solve my problem can you just give a way to contact a qualified person please a phono number or a mail thank you
2078,1125878659288567809,2019-05-07 21:42:44,11,0,2,snapshot need to fix their shit i attired of seeing people story a hundred time
2099,1125876903947243521,2019-05-07 21:35:46,2,1,0,this one girl literally told me this one girl bad at communication when i asked if i did something to make this one girl mad or something but has all the time to be posting snapshot story i adjust gon na like not even exist laugh out loud
2100,1125875938888224769,2019-05-07 21:31:56,8,1,0,if you can not stand watching minute snap story of kid and sometimes me overly drunk adding me on snapshot is not the best idea and if you have a problem with that i amory your life is so miserable you have nothing else to worry about
2101,1125875812874575874,2019-05-07 21:31:26,0,1,0,hey there there are a few reason your account could be locked learn more here url team snapshot is unable to unlock your account during this time if you are seeing an generic login error message check out this link url
2102,1125874537575350272,2019-05-07 21:26:22,0,0,0,but this make no sense a this int giving feedback when issue int listed there int anywhere to write url
2103,1125874144636231683,2019-05-07 21:24:48,0,1,0,hi daisy if you see an error message when attempting to login please reach out to u here url then select my account login i see an error message when i log in select yes to submit a support ticket
2104,1125874029473292296,2019-05-07 21:24:21,0,1,0,hey there there are a few reason your account could be locked learn more here url team snapshot is unable to unlock your account during this time if you are seeing an generic login error message check out this link url
2105,1125873065303388161,2019-05-07 21:20:31,0,0,0,if you are still having trouble please reach out to u here url then select my account login i see an error message when i log in
2106,1125871207595667459,2019-05-07 21:13:08,0,0,0,atuser need fix this problem i have been seeing these fake hoe story to much these fake hoe on my repeat by now
2107,1125870544107261952,2019-05-07 21:10:30,1,1,0,thanks submitting a ticket give u more info about your case and help u investigate the issue u team will get back to you via email a quickly a possible thanks for your patience
2108,1125868638211330048,2019-05-07 21:02:55,0,0,0,hey there are a few reason your account could be locked learn more here url team snapshot is unable to unlock your account during this time if you are seeing an generic login error message check out this link url
2109,1125865677955510272,2019-05-07 20:51:09,0,1,0,for further assistance please reach out to u here url then select my account login i see an error message when i log in select yes to submit a support ticket
2110,1125863251793907713,2019-05-07 20:41:31,0,0,0,your recovery support is horrible people store private memory of people friend and fam on your application and if you get hacked tough luck cause ya will not send a recovery or verification code to the email i signed up with atuser atuser
2111,1125860874814619660,2019-05-07 20:32:04,1,0,0,none of these apply to me so fix these apply to me
2112,1125860571738456064,2019-05-07 20:30:52,0,1,0,hey cio there are a few reason your account could be locked learn more here url team snapshot is unable to unlock your account during this time if you are seeing an generic login error message check out this link url
2113,1125859579743617024,2019-05-07 20:26:55,0,0,0,today was such a bad day and i about to have a mental breakdown but my crush just sends me a snapshot which make everything a little better
2114,1125859204525326336,2019-05-07 20:25:26,0,0,0,hey there can you send u a screenshot of the error you are receiving when you try to log on
2115,1125857906195349504,2019-05-07 20:20:16,0,0,0,atuser fix yo application right now or i moving to snapshot instagramdown instagram k
2116,1125856168973348874,2019-05-07 20:13:22,8,0,0,my snapshot got hacked and i made aw my pal snapshot me to see if someone would reply and i got back in and then started to act like my snapshot wasnt me replying to someone would reply and i got back in and then started to act am a bad person
2117,1125851829236064257,2019-05-07 19:56:08,0,2,0,hey ethan there are a few reason your account could be locked learn more here url snapshot is unable to unlock your account during this time if you are seeing an generic login error message check out this link url
2118,1125850747566948354,2019-05-07 19:51:50,0,1,0,atuser think i found a bug where reporting button doe work if person blocked me which doe make sense a mean people can send all sort of weird stuff and then just block to avoid being reported please forward to dev product team
2119,1125845071482507264,2019-05-07 19:29:16,0,0,0,hey madeline there are a few reason your account could be locked learn more here url snapshot is unable to unlock your account during this time if you are seeing an generic login error message check out this link url
2120,1125841885145260039,2019-05-07 19:16:37,0,0,0,if you see an error message when attempting to login reach out to u here url then select my account login i see an error message when i log in select yes to submit a support ticket our team will get back to you via email a soon a possible
2121,1125841645164015617,2019-05-07 19:15:39,0,0,0,no i havent broke anything rule or done any abusive behaviour i need to be logged back a soon a possible
2122,1125841312958373888,2019-05-07 19:14:20,0,1,0,atuser hi i have been locked out of my account for over day and i think its a mistake bc i havent done any of the thing that could get my account locked please fix this i have many streak to keep my account name is hanahrm
2123,1125841075044855809,2019-05-07 19:13:24,0,1,0,hey there are a few reason your account could be locked learn more here url team snapshot is unable to unlock your account during this time if you are seeing an generic login error message check out this link url
2124,1125840567789871104,2019-05-07 19:11:23,1,0,0,if you see an error message when attempting to login reach out to u here url then select my account login i see an error message when i log in select yes to submit a support ticket our team will get back to you via email a soon a possible
2125,1125839999096766465,2019-05-07 19:09:07,26,1,5,tell you what is my snapshot broke or doe no one want to fucking talk to me
2126,1125839808968970243,2019-05-07 19:08:22,0,0,0,atuser when you get a chance to do the beta video for android can you test some common aps with android p i noticed that snapshot would never stay open and would crash immediately that was my only issue with the pie beta and thanks keep up the amazing video man
2127,1125839379291877376,2019-05-07 19:06:39,1,1,0,hey thanks for reaching out there is a few reason your account could be locked learn more here url team snapshot is unable to unlock your account during this time if you see a generic login error message check out this link url
2128,1125838691463835648,2019-05-07 19:03:55,26,0,0,when snapshot decides to freeze mid shake atuser atuser
2129,1125832650810372097,2019-05-07 18:39:55,0,0,0,hey there there are a few reason your account could be locked learn more here url team snapshot is unable to unlock your account during this time if you are seeing an generic login error message check out this link url
2130,1125832267237081088,2019-05-07 18:38:24,0,0,0,hey there if you are still having trouble please reach out to u here url then select my account login i see an error message when i log in
2131,1125828681761476608,2019-05-07 18:24:09,2,0,0,delete the application and download the application that seemed to solve the problem for me
2132,1125828385454874624,2019-05-07 18:22:58,1,0,0,my ex tried to lie saying my ex dumped me sent me a black snapshot w the word i should never broke up w you bitch i dumped you are as url
